t_s,Thrust_kN
7.682560853617872,835.4518354583885
7.722574191397132,837.6892355714698
7.7625875291763915,833.5975113707314
7.802600866955651,833.8163450083373
7.842614204734911,829.0388000804943
7.882627542514171,829.2365844300937
7.9226408802934305,836.6319526405447
7.96265421807269,827.6708353546089
8.00266755585195,828.5126514669231
8.04268089363121,829.4019972041239
8.08269423141047,833.4861231595778
8.122707569189728,832.6656406430726
8.162720906968989,828.3924766071846
8.20273424474825,828.1378096302145
8.242747582527508,829.6654007456519
8.282760920306767,834.7481366261582
8.322774258086028,834.1440133252547
8.362787595865289,835.0842528010629
8.402800933644547,830.5068994379887
8.442814271423806,832.1729629843896
8.482827609203067,838.1549756466134
8.522840946982328,832.149036253005
8.562854284761586,833.8081644175285
8.602867622540845,831.2042857896105
8.642880960320106,827.4504927930093
8.682894298099367,832.3608045255249
8.722907635878625,830.204653580073
8.762920973657884,838.988245295962
8.802934311437145,831.1071994121995
8.842947649216406,839.4002885210384
8.882960986995664,837.8713545432689
8.922974324774923,833.6567600264979
8.962987662554184,834.3184055212062
9.003001000333445,832.2103375322274
9.043014338112703,834.3779161465734
9.083027675891962,831.6580007295129
9.123041013671223,837.596385343413
9.163054351450484,835.441919581344
9.203067689229742,832.3390469252761
9.243081027009001,826.5879268124692
9.283094364788262,837.9873150082565
9.323107702567523,835.1183481876513
9.363121040346781,834.9779786730068
9.40313437812604,833.0277351960067
9.443147715905301,831.5526298213766
9.483161053684562,839.4250860787464
9.52317439146382,835.3403354674501
9.56318772924308,835.6429774319826
9.60320106702234,833.7486997952535
9.6432144048016,837.7515108322227
9.68322774258086,836.192651649565
9.723241080360118,832.714997330578
9.763254418139379,835.5409400899374
9.80326775591864,829.5524454793972
9.843281093697898,834.5168800144326
9.883294431477157,829.8936619999839
9.923307769256418,833.7432114538758
9.963321107035679,841.3905003917824
10.003334444814937,837.1643531551244
10.043347782594196,830.952621444362
10.083361120373457,840.1052045802809
10.123374458152718,834.6568475089173
10.163387795931976,840.1085242412036
10.203401133711235,831.8989560054474
10.243414471490496,834.1056965420096
10.283427809269757,833.2594096846692
10.323441147049015,832.6515820278379
10.363454484828274,830.7871476664488
10.403467822607535,835.7186078658905
10.443481160386796,840.5648931980996
10.483494498166054,834.3718059014047
10.523507835945313,832.2671902039324
10.563521173724574,833.6816364942249
10.603534511503835,836.6764961229031
10.643547849283093,830.4101795279469
10.683561187062352,831.9607715624464
10.723574524841613,835.9448663193069
10.763587862620874,836.2146032742382
10.803601200400132,839.413716527781
10.843614538179391,836.927612583116
10.883627875958652,838.0167507521509
10.923641213737913,834.7557601096931
10.963654551517171,837.9481118213848
11.00366788929643,835.4957777137481
11.043681227075691,836.6129109701839
11.083694564854952,835.4841331629541
11.12370790263421,831.2785412796848
11.16372124041347,837.4847721236995
11.20373457819273,834.890794131447
11.24374791597199,839.0103706977802
11.28376125375125,838.2043261764724
11.323774591530508,839.1406195435525
11.363787929309769,835.5686051529306
11.40380126708903,839.2515782110011
11.443814604868288,837.109067280818
11.483827942647547,839.4698555313973
11.523841280426808,836.4191700902933
11.563854618206069,838.1637284470221
11.603867955985327,839.1714850861492
11.643881293764586,836.1995276638269
11.683894631543847,838.851185843569
11.723907969323108,835.327652872323
11.763921307102366,836.2531756612487
11.803934644881625,836.4696675586684
11.843947982660886,842.3265778858025
11.883961320440147,842.0512792605236
11.923974658219405,841.7919375390251
11.963987995998664,838.6083556136296
12.004001333777925,844.6849091156732
12.044014671557186,841.2107210532938
12.084028009336444,835.2381555466412
12.124041347115703,834.0037927488976
12.164054684894964,836.3013578903513
12.204068022674225,838.6669722320787
12.244081360453483,837.6551045308458
12.284094698232742,841.0289990767665
12.324108036012003,833.5596712842868
12.364121373791264,845.0476479519923
12.404134711570522,837.9617177548482
12.444148049349781,843.9401838277681
12.484161387129042,839.7131983176482
12.524174724908303,842.7593917599213
12.564188062687561,840.3522312585495
12.60420140046682,834.9126734724814
12.644214738246081,837.3403306297284
12.684228076025342,838.8050314448055
12.7242414138046,835.2415012182485
12.76425475158386,837.8859774784065
12.80426808936312,836.8025066496147
12.84428142714238,838.1813749820691
12.88429476492164,840.1236363457764
12.924308102700898,846.3561839535425
12.964321440480159,837.2322137204397
13.00433477825942,840.3231182779905
13.044348116038678,839.5122844270352
13.084361453817937,834.3846398290082
13.124374791597198,843.6975138015248
13.164388129376459,837.4190892139098
13.204401467155717,840.2082252403139
13.244414804934976,841.8966096988845
13.284428142714237,830.2585124494475
13.324441480493498,840.9346128917759
13.364454818272756,839.1194511013949
13.404468156052015,837.9241291641573
13.444481493831276,836.9327944812462
13.484494831610537,838.9673759363997
13.524508169389795,838.8851471719593
13.564521507169054,844.2604355601691
13.604534844948315,841.7428905944449
13.644548182727576,834.450502593396
13.684561520506834,843.3591393688912
13.724574858286093,841.904671393749
13.764588196065354,844.8131651756757
13.804601533844615,840.4114519656196
13.844614871623873,840.8696286375521
13.884628209403132,837.7310602953148
13.924641547182393,839.8162032241589
13.964654884961654,839.7066238358757
14.004668222740912,837.5407494366502
14.044681560520171,838.7877574109813
14.084694898299432,839.3700927163289
14.124708236078693,833.9549691835126
14.164721573857951,841.3068530000695
14.20473491163721,837.6777746911552
14.244748249416471,842.2758976524751
14.284761587195732,840.7590711958869
14.32477492497499,845.2891102812179
14.36478826275425,840.4324461104015
14.40480160053351,838.4811222790017
14.44481493831277,840.7746928388689
14.48482827609203,838.4324427877352
14.524841613871288,840.0500459825308
14.564854951650549,840.8794994329169
14.60486828942981,841.2303002918845
14.644881627209068,841.9700754601198
14.684894964988327,842.2449916101718
14.724908302767588,835.4336941338036
14.764921640546849,843.8749552946733
14.804934978326107,840.8258898581477
14.844948316105366,839.0179647928861
14.884961653884627,841.5664118149037
14.924974991663888,840.9963165661601
14.964988329443146,843.7998447982177
15.005001667222405,842.5871317435167
15.045015005001666,842.3668444947458
15.085028342780927,844.2062928363098
15.125041680560185,839.9521032779296
15.165055018339444,842.54887796466
15.205068356118705,841.4088610737174
15.245081693897966,843.0082256422438
15.285095031677224,845.252057344171
15.325108369456483,842.0161334896035
15.365121707235744,842.2718009583743
15.405135045015005,841.4664683729533
15.445148382794263,841.6176402469601
15.485161720573522,845.1362532034457
15.525175058352783,842.7042978530283
15.565188396132044,842.5244034272662
15.605201733911302,846.7823364351175
15.645215071690561,845.4851297189036
15.685228409469822,839.474767709281
15.725241747249083,844.6729094831668
15.765255085028341,841.2191742756969
15.8052684228076,848.0287820881787
15.845281760586861,850.2334574454088
15.885295098366122,843.8455827984717
15.92530843614538,845.3170660485506
15.96532177392464,845.5833532183348
16.0053351117039,844.8418905484339
16.04534844948316,843.8720995148761
16.08536178726242,848.7623979612608
16.12537512504168,850.6973556532474
16.16538846282094,842.3394834016101
16.2054018006002,845.2499924746855
16.245415138379457,838.6207000668147
16.285428476158717,846.0801762381701
16.325441813937978,844.4270829138833
16.36545515171724,839.4279579443984
16.4054684894965,843.7164134450609
16.445481827275756,843.1734133991921
16.485495165055017,842.771523649912
16.525508502834278,846.2290306052664
16.565521840613535,848.8229952298138
16.605535178392795,844.3828088037583
16.645548516172056,844.3751879972604
16.685561853951317,848.7399795102153
16.725575191730577,851.0515826296142
16.765588529509834,842.1776333645104
16.805601867289095,847.0373296658357
16.845615205068356,849.2622701081747
16.885628542847613,841.1983089107903
16.925641880626873,845.1028996520711
16.965655218406134,844.6108315524683
17.005668556185395,847.4793041755379
17.045681893964655,842.5524177218329
17.085695231743912,841.5950298965439
17.125708569523173,850.2116947263407
17.165721907302434,844.6937732764644
17.20573524508169,845.4267631061235
17.24574858286095,847.2121769425191
17.285761920640212,847.520069440385
17.325775258419473,845.9911350606861
17.365788596198733,841.7220046918942
17.40580193397799,847.6775949401922
17.44581527175725,843.5514222907636
17.48582860953651,847.5335750166072
17.52584194731577,847.1794901632354
17.56585528509503,851.1904457803942
17.60586862287429,845.8032405544791
17.64588196065355,849.7167819415844
17.68589529843281,850.8124716922746
17.72590863621207,842.546864561253
17.76592197399133,845.2035117011106
17.80593531177059,847.4082383219767
17.845948649549847,844.2576924929315
17.885961987329107,847.5078823710263
17.925975325108368,841.4278941998947
17.96598866288763,846.8672540963815
18.00600200066689,849.9058671182669
18.046015338446146,842.1137209804814
18.086028676225407,850.8312660861491
18.126042014004668,844.5852134258776
18.166055351783925,842.3847432305362
18.206068689563185,849.0057982770006
18.246082027342446,846.4771076482557
18.286095365121707,844.0781581763471
18.326108702900967,849.147380506357
18.366122040680224,849.8796334255567
18.406135378459485,848.3681360663211
18.446148716238746,845.0567252504601
18.486162054018003,850.6391799044036
18.526175391797263,847.6423855627312
18.566188729576524,844.3556928652685
18.606202067355785,846.3921385494979
18.646215405135045,846.4018692215654
18.686228742914302,846.8565960587516
18.726242080693563,845.2398297084076
18.766255418472824,852.1370464949746
18.80626875625208,848.9009642541939
18.84628209403134,855.795382572803
18.886295431810602,847.3415936695944
18.926308769589863,847.9652400590954
18.966322107369123,852.3331083498663
19.00633544514838,848.3970581076843
19.04634878292764,843.4477590031925
19.0863621207069,852.575141293949
19.12637545848616,849.7857482648972
19.16638879626542,848.2573599354694
19.20640213404468,849.5232694335039
19.24641547182394,851.7048077229606
19.2864288096032,852.100378573877
19.32644214738246,849.1228587515569
19.36645548516172,851.3109220209408
19.40646882294098,845.7928167123939
19.446482160720237,854.3851401227652
19.486495498499497,855.1392326972559
19.526508836278758,854.2431820852395
19.56652217405802,855.1626344193706
19.60653551183728,844.4979083101173
19.646548849616536,846.5169365963494
19.686562187395797,851.494725786687
19.726575525175058,849.8744122412973
19.766588862954315,850.9977693033121
19.806602200733575,846.759197853278
19.846615538512836,850.2655781246121
19.886628876292097,849.5089598867381
19.926642214071357,850.4969620002128
19.966655551850614,851.5358927046548
20.006668889629875,853.1800866579235
20.046682227409136,851.3827978245183
20.086695565188393,848.6660498216839
20.126708902967653,848.334541563354
20.166722240746914,854.7468363853351
20.206735578526175,851.8233281114004
20.246748916305435,851.6593596437071
20.286762254084692,849.8204803072771
20.326775591863953,848.5989854408526
20.366788929643214,849.6729378297268
20.40680226742247,850.7086071690525
20.44681560520173,846.2599723159257
20.486828942980992,848.00328248544
20.526842280760253,849.1827233092979
20.566855618539513,853.7609508771318
20.60686895631877,855.310764772012
20.64688229409803,844.8233960241157
20.68689563187729,851.0595892471798
20.72690896965655,853.2796257106176
20.76692230743581,853.0103218782605
20.80693564521507,848.6615615920782
20.84694898299433,854.480806988295
20.88696232077359,852.1662165333942
20.92697565855285,851.666783137511
20.96698899633211,850.8517863253587
21.00700233411137,850.587097308366
21.047015671890627,851.2964554903829
21.087029009669887,849.6725996778756
21.127042347449148,850.5938726410358
21.16705568522841,852.5540778493211
21.20706902300767,849.8626340889799
21.247082360786926,854.9241716733358
21.287095698566187,854.4888592037928
21.327109036345448,849.6549342195187
21.367122374124705,855.7030678242927
21.407135711903965,852.8840716225008
21.447149049683226,857.6491256614864
21.487162387462487,847.1692365810824
21.527175725241747,853.3544219175743
21.567189063021004,853.3934419045023
21.607202400800265,851.2057326959314
21.647215738579526,857.4109377645025
21.687229076358783,848.6392898859632
21.727242414138043,856.8520042767138
21.767255751917304,853.5672830657195
21.807269089696565,851.9799085686147
21.847282427475825,855.0407133783973
21.887295765255082,855.4719106170048
21.927309103034343,852.3203437511313
21.967322440813604,852.4908286951328
22.00733577859286,852.8712220942805
22.04734911637212,846.1701684671136
22.087362454151382,852.8641934173618
22.127375791930643,852.5195999543365
22.167389129709903,847.7480671536965
22.20740246748916,850.5826377520514
22.24741580526842,850.453396234158
22.28742914304768,857.1264707817833
22.32744248082694,852.3285356516687
22.3674558186062,859.0401018269235
22.40746915638546,853.5004781159118
22.44748249416472,850.3882013664455
22.48749583194398,847.8220988770084
22.52750916972324,855.5801459559842
22.5675225075025,854.1076872052964
22.60753584528176,853.2951299127916
22.647549183061017,853.594579377821
22.687562520840277,854.2416217084876
22.727575858619538,851.8521565288528
22.7675891963988,853.683116284971
22.80760253417806,855.9673194344158
22.847615871957316,846.9888766738968
22.887629209736577,853.8604514140054
22.927642547515838,854.0186201855389
22.967655885295095,854.8701498485965
23.007669223074355,857.9945928516972
23.047682560853616,855.0725356449985
23.087695898632877,855.5310256499142
23.127709236412137,851.5881483261378
23.167722574191394,851.7902160371461
23.207735911970655,853.8424196208981
23.247749249749916,856.9528853634818
23.287762587529173,858.3512967452307
23.327775925308433,858.7945051080154
23.367789263087694,854.3057982971898
23.407802600866955,856.5869114841419
23.447815938646215,856.1264717416041
23.487829276425472,853.3260045998181
23.527842614204733,854.2395138260936
23.567855951983994,854.9944094788142
23.60786928976325,856.3913520722406
23.64788262754251,856.7244337455041
23.687895965321772,854.028451127444
23.727909303101033,853.0665351978688
23.767922640880293,862.1832050622381
23.80793597865955,857.1554310586222
23.84794931643881,856.5975362915071
23.88796265421807,851.6090508496667
23.92797599199733,859.4147636030577
23.96798932977659,859.0855222960154
24.00800266755585,852.3218016235096
24.04801600533511,855.1714005717498
24.08802934311437,854.8659284749609
24.12804268089363,858.2631468821561
24.16805601867289,857.8463220617424
24.20806935645215,861.1188062341187
24.248082694231407,861.5518637921472
24.288096032010667,848.8202430247361
24.328109369789928,854.576225305354
24.36812270756919,853.1489548035463
24.40813604534845,858.8490639542739
24.448149383127706,855.515580490532
24.488162720906967,855.2002764651128
24.528176058686228,860.5490434780622
24.568189396465485,858.0742792687478
24.608202734244745,856.4010710986266
24.648216072024006,858.5648629534473
24.688229409803267,860.4867508645384
24.728242747582527,854.9530870251272
24.768256085361784,858.13502861232
24.808269423141045,855.3569949810218
24.848282760920306,856.3459362908043
24.888296098699563,857.9374227284625
24.928309436478823,858.9147044344331
24.968322774258084,863.0998549734347
25.008336112037345,855.0400014337699
25.048349449816605,853.3195370723621
25.088362787595862,860.1643192570599
25.128376125375123,858.4340240669306
25.168389463154384,857.7199359867526
25.20840280093364,854.5947880162698
25.2484161387129,861.5448873032237
25.288429476492162,857.9686169607774
25.328442814271423,861.202458775654
25.368456152050683,861.4539346170205
25.40846948982994,859.2722943976031
25.4484828276092,859.9101214421554
25.48849616538846,851.5210875199914
25.52850950316772,859.8508347400195
25.56852284094698,857.8840458559364
25.60853617872624,861.3819629915229
25.6485495165055,859.4395213407436
25.68856285428476,858.580110873673
25.72857619206402,859.3942924431697
25.76858952984328,860.0617767798102
25.80860286762254,855.019291012854
25.848616205401797,860.3320304265916
25.888629543181057,861.0130051744882
25.928642880960318,858.6931236687474
25.96865621873958,857.2860243111239
26.00866955651884,860.3568984797088
26.048682894298096,861.6141455748899
26.088696232077357,860.776332605243
26.128709569856618,862.7668320017623
26.168722907635875,853.5718730133332
26.208736245415135,858.1099848940818
26.248749583194396,854.7629181064783
26.288762920973657,859.1902696119971
26.328776258752917,855.7704170049008
26.368789596532174,858.9812302494297
26.408802934311435,860.7166987305236
26.448816272090696,856.8806669475686
26.488829609869953,854.7022389464057
26.528842947649213,860.6596801770306
26.568856285428474,857.4148499685465
26.608869623207735,861.811410036972
26.648882960986995,861.8164726052091
26.688896298766252,863.9578021085254
26.728909636545513,862.774800117523
26.768922974324774,853.7125085515697
26.80893631210403,860.3121697341327
26.84894964988329,854.8153588790163
26.888962987662552,860.3352698472737
26.928976325441813,864.6413164410054
26.968989663221073,863.0296878819396
27.00900300100033,862.1416438151293
27.04901633877959,863.0885311393723
27.08902967655885,862.025145042076
27.12904301433811,856.1329034625802
27.16905635211737,860.0251076409945
27.20906968989663,856.6033459727987
27.24908302767589,857.1733729038353
27.28909636545515,856.3223468941034
27.32910970323441,864.696457240875
27.36912304101367,857.8816252722261
27.40913637879293,859.255878895186
27.449149716572187,861.8823978969561
27.489163054351447,862.2431805360845
27.529176392130708,861.2531351919871
27.56918972990997,861.388399310861
27.60920306768923,860.3367375220631
27.649216405468486,862.6486840286083
27.689229743247747,859.7273135769627
27.729243081027008,863.2403185749475
27.769256418806265,867.3676371043161
27.809269756585525,860.553795093257
27.849283094364786,860.8630620793372
27.889296432144047,859.1797700445918
27.929309769923307,867.3537263083637
27.969323107702564,862.3067033923429
28.009336445481825,860.9125066225345
28.049349783261086,861.9357494337028
28.089363121040343,866.1867167207349
28.129376458819603,859.6088165411119
28.169389796598864,866.4957051156894
28.209403134378125,863.1022498584164
28.249416472157385,861.8393399552674
28.289429809936642,864.2812142141164
28.329443147715903,864.0297414644502
28.369456485495164,860.7324907356749
28.40946982327442,858.1795219453292
28.44948316105368,860.5695472357412
28.489496498832942,858.469672336166
28.529509836612203,861.5294972915148
28.569523174391463,857.0378289860382
28.60953651217072,863.9751815370715
28.64954984994998,860.9945501332533
28.68956318772924,866.319987568495
28.7295765255085,868.2522352521714
28.76958986328776,860.7445671938065
28.80960320106702,864.156613211363
28.84961653884628,865.3984381982908
28.88962987662554,866.9262282281836
28.9296432144048,865.4291129377542
28.96965655218406,864.7362138574983
29.00966988996332,862.1246819005748
29.049683227742577,869.5807636320824
29.089696565521837,864.7852744273569
29.129709903301098,857.4407188088879
29.16972324108036,867.6195334379827
29.20973657885962,865.622155883132
29.249749916638876,867.4051172075597
29.289763254418137,861.5615161119114
29.329776592197398,864.182213040724
29.369789929976655,865.4438050987663
29.409803267755915,864.0424279622993
29.449816605535176,855.6143637232999
29.489829943314437,868.5896733835341
29.529843281093697,861.8876821126272
29.569856618872954,869.7973944885308
29.609869956652215,859.4012799452101
29.649883294431476,859.6030401485023
29.689896632210733,866.779001786591
29.729909969989993,865.0115875452534
29.769923307769254,867.0348422374681
29.809936645548515,863.8919581752637
29.849949983327775,866.8203999336571
29.889963321107032,864.0564292825266
29.929976658886293,864.2594636380474
29.969989996665554,868.1861152958159
30.01000333444481,866.3843073616113
30.05001667222407,867.7342921073688
30.090030010003332,862.9412225074503
30.130043347782593,864.9093367093417
30.170056685561853,866.3776656155175
30.21007002334111,861.7196888493785
30.25008336112037,866.3508379068264
30.29009669889963,865.6531042123546
30.33011003667889,868.9606791350534
30.37012337445815,864.5218658708816
30.41013671223741,867.5905739345652
30.45015005001667,861.4780409733786
30.49016338779593,870.0741720954001
30.53017672557519,865.3960302670935
30.57019006335445,864.2150392107188
30.61020340113371,866.7295074554407
30.650216738912967,861.8067306845691
30.690230076692227,862.6864386609508
30.730243414471488,867.3339874222082
30.77025675225075,867.1965475587301
30.81027009003001,866.1321978815379
30.850283427809266,865.3795431801519
30.890296765588527,868.9689348482428
30.930310103367788,869.6290924017729
30.970323441147045,868.1739338143036
31.010336778926305,861.6767283773843
31.050350116705566,868.3913214134925
31.090363454484827,863.872359917779
31.130376792264087,871.8297929837214
31.170390130043344,864.8912776147082
31.210403467822605,865.6919932215412
31.250416805601866,867.4819326508112
31.290430143381123,869.1406805531434
31.330443481160383,865.4932363559022
31.370456818939644,865.8660196328536
31.410470156718905,863.35056011024
31.450483494498165,861.9321585831727
31.490496832277422,868.7701697348313
31.530510170056683,869.4358243462995
31.570523507835944,863.7413026815663
31.6105368456152,866.0159146620286
31.65055018339446,865.4197588689791
31.690563521173722,869.7501402428887
31.730576858952983,865.7122585807331
31.770590196732243,870.1744462571238
31.8106035345115,868.9879938254556
31.85061687229076,870.037229873266
31.89063021007002,869.092080572656
31.93064354784928,875.3625688311654
31.97065688562854,868.522483792222
32.0106702234078,869.9272200221078
32.05068356118706,864.5080614967154
32.09069689896632,865.8886254912163
32.13071023674558,865.5324489259593
32.17072357452484,866.7168897170403
32.2107369123041,870.8281933067392
32.25075025008336,869.6723004468762
32.29076358786262,865.0131750551591
32.33077692564188,870.5880905941385
32.370790263421135,866.834303621939
32.4108036012004,867.0404670772014
32.450816938979656,872.9497477346843
32.49083027675891,870.535367138802
32.53084361453818,864.5678217580444
32.570856952317435,870.7168898965039
32.6108702900967,866.670488151297
32.650883627875956,866.4215638253946
32.69089696565521,873.548906689275
32.73091030343448,867.4293668923834
32.770923641213734,869.5038427199
32.810936978993,868.1237314990308
32.850950316772256,867.7214666254486
32.89096365455151,870.1172610435443
32.93097699233078,872.4029630852126
32.970990330110034,864.9562331031992
33.01100366788929,869.9725450817127
33.051017005668555,871.856787713305
33.09103034344781,868.8699527240751
33.13104368122707,867.4735531084549
33.171057019006334,869.1590608877544
33.21107035678559,868.1664097710334
33.251083694564855,871.2256294367801
33.29109703234411,873.0590425559894
33.33111037012337,870.7374084619511
33.37112370790263,870.6552969397202
33.41113704568189,871.4295228323087
33.451150383461155,864.3790443114867
33.49116372124041,870.0690437136993
33.53117705901967,868.6350856069548
33.57119039679893,869.3082637887729
33.61120373457819,869.0347797489896
33.65121707235745,869.218325926866
33.69123041013671,872.7141372949508
33.73124374791597,870.807810319926
33.771257085695225,871.0605832623822
33.81127042347449,871.9668981292616
33.85128376125375,870.2669262954031
33.89129709903301,870.8770112778261
33.93131043681227,868.8645105178974
33.971323774591525,868.7329691349929
34.01133711237079,870.1345466913037
34.051350450150046,871.9222377081855
34.09136378792931,873.7918915706515
34.13137712570857,866.541618434735
34.171390463487825,872.2639466035392
34.21140380126709,873.2834192487858
34.251417139046346,873.7841542803974
34.2914304768256,870.3441615346628
34.33144381460487,870.3962368642794
34.371457152384124,870.8612648951392
34.41147049016338,873.067808309006
34.451483827942646,870.4845757965173
34.4914971657219,865.9568554121352
34.53151050350117,871.8515299608542
34.571523841280424,871.1271699878691
34.61153717905968,873.5772178644318
34.651550516838945,872.5156650275374
34.6915638546182,870.2023079918612
34.73157719239747,874.1110528879184
34.771590530176724,871.1955218261894
34.81160386795598,871.3650459288773
34.851617205735245,875.1666880653464
34.8916305435145,869.228806521512
