t_s,Accel_m_per_s2
3.4411470490163385,11.615612972821223
3.4811603867955982,11.089718442311666
3.521173724574858,10.724552128756978
3.5611870623541177,10.885117201347445
3.6012004001333775,11.067325235826319
3.6412137379126372,11.707976102972701
3.681227075691897,11.218616257510156
3.7212404134711567,10.761222152646322
3.7612537512504165,10.663560827821684
3.8012670890296762,11.32434262209384
3.841280426808936,11.571547319832128
3.8812937645881957,11.131454297460534
3.9213071023674555,10.532637680434076
3.9613204401467152,10.341989645631525
4.001333777925975,11.144180022110787
4.041347115705235,11.278048904912755
4.0813604534844945,10.90249921575328
4.121373791263754,10.675925591929245
4.161387129043014,10.600096121530528
4.201400466822274,10.884804996489025
4.2414138046015335,11.306802730645169
4.281427142380793,11.19544684864698
4.321440480160053,10.728771279360533
4.361453817939313,10.614725997237315
4.4014671557185725,11.400437256805866
4.441480493497832,11.241014386098456
4.481493831277092,11.396693910790367
4.521507169056352,10.703448164346492
4.5615205068356115,10.33100984506706
4.601533844614871,10.7795956865445
4.641547182394131,11.4622922061058
4.681560520173391,11.621503135780891
4.7215738579526505,10.638137370108765
4.76158719573191,10.305631122811878
4.80160053351117,11.07668559306091
4.84161387129043,11.557347555399149
4.8816272090696895,11.196306772846524
4.921640546848949,10.634433051588681
4.961653884628209,10.842357745510354
5.001667222407469,11.188123187355457
5.0416805601867285,11.107949627419735
5.081693897965988,11.560519758976833
5.121707235745248,10.405834630718308
5.161720573524508,10.873972199313028
5.2017339113037675,11.286882352907517
5.241747249083027,11.386404518891577
5.281760586862287,10.928890728071705
5.321773924641547,10.88852690109905
5.3617872624208065,10.62205875318266
5.401800600200066,11.320648542014343
5.441813937979326,11.524805739037433
5.481827275758586,11.460945567601401
5.5218406135378455,11.36660081284002
5.561853951317105,10.768926695537472
5.601867289096365,11.284909365459193
5.641880626875625,11.8044520385034
5.6818939646548845,11.405029120894394
5.721907302434144,10.70164155426452
5.761920640213404,10.330893870064553
5.801933977992664,11.161479605241821
5.8419473157719235,11.280923778642173
5.881960653551183,11.536157005842
5.921973991330443,10.884410405193368
5.961987329109703,10.797932666758669
6.0020006668889625,11.043716139210195
6.042014004668222,11.859070453536575
6.082027342447482,11.056440392557416
6.122040680226742,10.793784782504902
6.1620540180060015,10.74939927074609
6.202067355785261,11.24937444950132
6.242080693564521,11.543094418014519
6.282094031343781,11.445321929298062
6.3221073691230405,10.782147695849405
6.3621207069023,10.75113103729063
6.40213404468156,11.315590302003486
6.44214738246082,11.51953318343636
6.4821607202400795,11.522082960913739
6.522174058019339,11.33750545274433
6.562187395798599,10.891461018453256
6.602200733577859,10.98530682329079
6.6422140713571185,11.744210317306672
6.682227409136378,10.787624001683916
6.722240746915638,10.81528885182652
6.762254084694898,11.08751518339798
6.8022674224741575,11.498430523905606
6.842280760253417,11.8632970487014
6.882294098032677,11.159278220633073
6.922307435811937,10.723741019460922
6.9623207735911965,11.083801747898356
7.002334111370456,11.494994273854461
7.042347449149716,11.748304344558
7.082360786928976,11.467604876108
7.1223741247082355,10.592459937181944
7.162387462487495,10.883538357990268
7.202400800266755,11.2820339763304
7.242414138046015,11.95323055162472
7.2824274758252745,11.712964761113746
7.322440813604534,11.008232170157502
7.362454151383794,10.547168948212498
7.402467489163054,11.264403901280797
7.4424808269423135,12.072609997332062
7.482494164721573,11.361436102912192
7.522507502500833,10.972988327885991
7.562520840280093,11.080480868000956
7.6025341780593525,11.583382297561386
7.642547515838612,11.83928071539346
7.682560853617872,11.489255024414703
7.722574191397132,10.900769850092528
7.7625875291763915,10.65458188762707
7.802600866955651,11.487548594621302
7.842614204734911,11.609426288378371
7.882627542514171,11.673060814481115
7.9226408802934305,11.472007864810365
7.96265421807269,10.798401457907952
8.00266755585195,11.156768138195483
8.04268089363121,11.444370767971947
8.08269423141047,11.610309627944012
8.122707569189728,11.048019399653773
8.162720906968989,10.71565059419691
8.20273424474825,10.809479221106654
8.242747582527508,11.552107448019866
8.282760920306767,11.504629532971387
8.322774258086028,11.120995184387668
8.362787595865289,10.885891270782611
8.402800933644547,11.28661688996066
8.442814271423806,11.664771241520445
8.482827609203067,12.082637701189233
8.522840946982328,11.375542479494243
8.562854284761586,10.922260992860823
8.602867622540845,11.466317279608901
8.642880960320106,11.457610663331309
8.682894298099367,11.527257994086002
8.722907635878625,10.985671457380501
8.762920973657884,10.975402833660999
8.802934311437145,11.623535106430857
8.842947649216406,11.907392311288843
8.882960986995664,11.496797562634963
8.922974324774923,10.848735440945733
8.962987662554184,10.959335849757
9.003001000333445,11.09998619418087
9.043014338112703,11.721353581100562
9.083027675891962,11.789282161120003
9.123041013671223,10.981005624812276
9.163054351450484,10.851258669228859
9.203067689229742,11.555663883684842
9.243081027009001,11.464797413900582
9.283094364788262,11.85446636921689
9.323107702567523,11.356895640658358
9.363121040346781,11.235159752444778
9.40313437812604,11.359244842271826
9.443147715905301,11.942410258216803
9.483161053684562,12.158113197879844
9.52317439146382,11.1056743358933
9.56318772924308,10.722255336206356
9.60320106702234,11.820620308106069
9.6432144048016,11.98434188277957
9.68322774258086,11.913614991690448
9.723241080360118,10.943662452891447
9.763254418139379,10.800668981461675
9.80326775591864,11.547296846237357
9.843281093697898,12.108550534754853
9.883294431477157,11.520602553066363
9.923307769256418,10.995025764880417
9.963321107035679,11.19657745129182
10.003334444814937,11.370148943720633
10.043347782594196,11.670300123001798
10.083361120373457,11.638000354376965
10.123374458152718,11.349977297786936
10.163387795931976,11.29533352729117
10.203401133711235,11.854443723146062
10.243414471490496,11.753851457869388
10.283427809269757,11.900125365407112
10.323441147049015,11.18518658618112
10.363454484828274,11.278158694766734
10.403467822607535,11.5728755540317
10.443481160386796,12.318498439489728
10.483494498166054,11.682633157949086
10.523507835945313,10.763386045006733
10.563521173724574,10.862242296123632
10.603534511503835,11.270197080930155
10.643547849283093,11.90560603616765
10.683561187062352,11.535362326095587
10.723574524841613,11.48380699423814
10.763587862620874,11.005459705060852
10.803601200400132,11.643211394836523
10.843614538179391,12.157802971452316
10.883627875958652,12.03441119387403
10.923641213737913,10.841381875627398
10.963654551517171,11.391531023636459
11.00366788929643,11.56262436685802
11.043681227075691,11.838691898423939
11.083694564854952,11.814796361728833
11.12370790263421,11.207936443061191
11.16372124041347,10.965876674671192
11.20373457819273,11.697454852563968
11.24374791597199,12.013738679013414
11.28376125375125,11.982014675161276
11.323774591530508,11.361122026257005
11.363787929309769,10.88936113862963
11.40380126708903,11.47394530134177
11.443814604868288,11.367541373841886
11.483827942647547,11.571159495869392
11.523841280426808,10.809490897592566
11.563854618206069,11.137587252831901
11.603867955985327,11.861781492863066
11.643881293764586,12.137041736968065
11.683894631543847,11.953006417975422
11.723907969323108,11.299228086356868
11.763921307102366,11.382091299310082
11.803934644881625,11.631888197978615
11.843947982660886,12.185784707010551
11.883961320440147,12.028706827440727
11.923974658219405,11.231097756591252
11.963987995998664,11.376598039078099
12.004001333777925,11.54180138408218
12.044014671557186,12.240916697521685
12.084028009336444,11.573700560548524
12.124041347115703,10.993386451030982
12.164054684894964,10.942954436286142
12.204068022674225,11.679224643249508
12.244081360453483,12.009856485112877
12.284094698232742,12.080959210641078
12.324108036012003,11.146797059666994
12.364121373791264,11.496764199476345
12.404134711570522,11.367278037667873
12.444148049349781,12.181957661150626
12.484161387129042,11.681341602440979
12.524174724908303,11.257418911121068
12.564188062687561,11.08839255499214
12.60420140046682,11.717312542861896
12.644214738246081,12.242387007167638
12.684228076025342,12.337035385479181
12.7242414138046,11.28995534929465
12.76425475158386,11.322783892722914
12.80426808936312,12.317239680656623
12.84428142714238,12.310465620103827
12.88429476492164,12.134227580446536
12.924308102700898,11.82180627488332
12.964321440480159,10.938854172262348
13.00433477825942,11.889764539875726
13.044348116038678,12.05113653844816
13.084361453817937,11.856593091713346
13.124374791597198,11.259090345170954
13.164388129376459,11.17042366742238
13.204401467155717,12.037055801110066
13.244414804934976,12.456202804478243
13.284428142714237,11.43404645611979
13.324441480493498,11.253059780847284
13.364454818272756,11.340473108167608
13.404468156052015,11.871544733676044
13.444481493831276,12.008790143317775
13.484494831610537,11.23587927618663
13.524508169389795,11.574641145873725
13.564521507169054,11.656583727934459
13.604534844948315,12.135872042316867
13.644548182727576,12.081627663375183
13.684561520506834,11.83843412727779
13.724574858286093,11.563874388496089
13.764588196065354,11.459388957760742
13.804601533844615,11.884331034106621
13.844614871623873,12.045752215880569
13.884628209403132,11.703184291434843
13.924641547182393,11.179382310083303
13.964654884961654,11.737919031014233
14.004668222740912,11.890590875457967
14.044681560520171,12.210135018652538
14.084694898299432,11.891865675611683
14.124708236078693,11.41663523081763
14.164721573857951,11.298476825020416
14.20473491163721,11.963791512339
14.244748249416471,12.19117495034105
14.284761587195732,12.201335075632656
14.32477492497499,11.83670653564753
14.36478826275425,11.185395287047262
14.40480160053351,11.777907525997843
14.44481493831277,12.064127754484657
14.48482827609203,11.735240927753948
14.524841613871288,11.56324697281645
14.564854951650549,11.216263588617405
14.60486828942981,11.489025672168218
14.644881627209068,12.462139372564392
14.684894964988327,11.605634406700089
14.724908302767588,11.64060806403641
14.764921640546849,11.501155930478742
14.804934978326107,11.807714499357209
14.844948316105366,12.085430634467393
14.884961653884627,11.8864873140085
14.924974991663888,11.565411455579907
14.964988329443146,11.958899724275522
15.005001667222405,12.206626627495488
15.045015005001666,12.494150921500163
15.085028342780927,12.430278217516278
15.125041680560185,11.300715201546293
15.165055018339444,11.0524280857807
15.205068356118705,11.542339611303762
15.245081693897966,12.177847510108755
15.285095031677224,12.332467548104377
15.325108369456483,11.65963543071576
15.365121707235744,11.62966293070993
15.405135045015005,11.99933895652423
15.445148382794263,12.252542565604767
15.485161720573522,11.899071567373234
15.525175058352783,11.207019208497416
15.565188396132044,11.616655064261325
15.605201733911302,12.478638418263248
15.645215071690561,12.723535082656017
15.685228409469822,11.549868731073216
15.725241747249083,11.552358246169675
15.765255085028341,11.337371800740726
15.8052684228076,11.889168409360083
15.845281760586861,12.646004585744215
15.885295098366122,12.34751805321297
15.92530843614538,12.102826945985933
15.96532177392464,11.548743627225027
16.0053351117039,11.927804419695022
16.04534844948316,12.213264380080668
16.08536178726242,12.14652441815407
16.12537512504168,11.717363184415627
16.16538846282094,11.75549819595306
16.2054018006002,12.1392194525232
16.245415138379457,12.108076790701748
16.285428476158717,12.03074516994005
16.325441813937978,11.513517098253635
16.36545515171724,11.474351563139662
16.4054684894965,11.970445734056375
16.445481827275756,12.264964811584873
16.485495165055017,12.293451531554096
16.525508502834278,11.836854190539688
16.565521840613535,11.74166947066855
16.605535178392795,12.081636532163584
16.645548516172056,12.35820189195468
16.685561853951317,12.033645588778969
16.725575191730577,11.89690425805085
16.765588529509834,11.423304723065623
16.805601867289095,11.718655275983632
16.845615205068356,12.72767714918277
16.885628542847613,12.523516004952636
16.925641880626873,11.96971079439768
16.965655218406134,11.729475756933727
17.005668556185395,12.063500582249846
17.045681893964655,12.075739015286095
17.085695231743912,12.276795443796605
17.125708569523173,11.870521536268264
17.165721907302434,11.80082928746964
17.20573524508169,12.030368337773222
17.24574858286095,12.7481117765004
17.285761920640212,12.295324825036548
17.325775258419473,11.602132637370985
17.365788596198733,11.558360717991725
17.40580193397799,12.301611552598192
17.44581527175725,12.34519152310011
17.48582860953651,12.877976939981243
17.52584194731577,11.529313301230111
17.56585528509503,11.505825577601831
17.60586862287429,12.283370697833584
17.64588196065355,12.557763396320862
17.68589529843281,11.929004886050771
17.72590863621207,11.667856692272164
17.76592197399133,11.526842853345562
17.80593531177059,12.152708221054883
17.845948649549847,12.462787282251638
17.885961987329107,12.357528731449758
17.925975325108368,11.485493004018855
17.96598866288763,11.273968129371456
18.00600200066689,12.243936730577083
18.046015338446146,12.259366945152099
18.086028676225407,12.397661357785813
18.126042014004668,11.725894170866404
18.166055351783925,11.453322521192494
18.206068689563185,11.901771058517834
18.246082027342446,12.899126138521888
18.286095365121707,12.435767774837348
18.326108702900967,11.928687195206301
18.366122040680224,11.649791891745686
18.406135378459485,12.253653348021368
18.446148716238746,12.26319099697881
18.486162054018003,12.681905901568252
18.526175391797263,11.430763652109016
18.566188729576524,12.295215384077062
18.606202067355785,11.95471546978403
18.646215405135045,12.738385852718901
18.686228742914302,12.460918311797103
18.726242080693563,12.155648959509703
18.766255418472824,11.624559404831937
18.80626875625208,12.117761472323258
18.84628209403134,12.750290764301472
18.886295431810602,12.489412344697673
18.926308769589863,11.664190539315822
18.966322107369123,11.88912952624037
19.00633544514838,12.475660498901036
19.04634878292764,12.345332932591871
19.0863621207069,12.525279799648612
19.12637545848616,11.763701577996036
19.16638879626542,11.848376229324229
19.20640213404468,12.123154420342317
19.24641547182394,12.913588533301837
19.2864288096032,12.174033850201115
19.32644214738246,11.644454829825614
19.36645548516172,11.524526680204763
19.40646882294098,12.222742924114266
19.446482160720237,12.670286850754868
19.486495498499497,12.238806575222625
19.526508836278758,12.61562311860687
19.56652217405802,12.11234608097186
19.60653551183728,12.140315581315651
19.646548849616536,12.482636521553303
19.686562187395797,12.624499053857042
19.726575525175058,12.217266186088269
19.766588862954315,11.561034303061009
19.806602200733575,11.993004360775469
19.846615538512836,12.713618709330643
19.886628876292097,12.720129970639539
19.926642214071357,11.665529902156376
19.966655551850614,11.450172347840251
20.006668889629875,12.371448194088197
20.046682227409136,12.84139344209934
20.086695565188393,12.241824457130964
20.126708902967653,11.470950603194883
20.166722240746914,11.9089884530153
20.206735578526175,12.600138646786755
20.246748916305435,12.869859478981533
20.286762254084692,12.163978966980778
20.326775591863953,11.707437919324768
20.366788929643214,11.604939295956068
20.40680226742247,12.28370651727288
20.44681560520173,12.790118860454616
20.486828942980992,12.365871196784388
20.526842280760253,12.07537035736538
20.566855618539513,12.101268427391924
20.60686895631877,12.60786854284759
20.64688229409803,12.502692152751825
20.68689563187729,12.52186490268889
20.72690896965655,11.989009428150464
20.76692230743581,11.860135152853008
20.80693564521507,12.024025370588262
20.84694898299433,12.951653124580503
20.88696232077359,12.897613108767159
20.92697565855285,12.256804409283774
20.96698899633211,11.811957526877883
21.00700233411137,12.326760316741154
21.047015671890627,12.947716265233659
21.087029009669887,12.606375002769248
21.127042347449148,11.941151118688989
21.16705568522841,11.914765472544952
21.20706902300767,12.455833946970927
21.247082360786926,12.730895038048688
21.287095698566187,12.479544192412757
21.327109036345448,12.107900352940014
21.367122374124705,11.69688311003355
21.407135711903965,12.841271747412465
21.447149049683226,13.445411804865175
21.487162387462487,12.251211850690414
21.527175725241747,11.627588191898804
21.567189063021004,12.196751911391576
21.607202400800265,12.436003972182892
21.647215738579526,12.886007621158534
21.687229076358783,12.682995283525322
21.727242414138043,12.406505837175947
21.767255751917304,12.320085316399496
21.807269089696565,12.29572422712004
21.847282427475825,12.980994648573509
21.887295765255082,13.010998186206592
21.927309103034343,12.068438939276149
21.967322440813604,12.162248240966965
22.00733577859286,12.440661641470363
22.04734911637212,12.478566849986246
22.087362454151382,12.69526572290428
22.127375791930643,12.612060300612768
22.167389129709903,11.634698920164361
22.20740246748916,12.199626716515304
22.24741580526842,12.691834123981137
22.28742914304768,12.93024262278968
22.32744248082694,11.971331329112319
22.3674558186062,12.160256906079269
22.40746915638546,12.36481579527062
22.44748249416472,12.674328375857918
22.48749583194398,12.508677954654642
22.52750916972324,12.204126953144407
22.5675225075025,11.935648263723909
22.60753584528176,12.435976990495332
22.647549183061017,12.999574708712416
22.687562520840277,12.422546072694281
22.727575858619538,12.136982749529913
22.7675891963988,11.846136337279374
22.80760253417806,12.196430566863407
22.847615871957316,12.826945948597977
22.887629209736577,12.632611792930863
22.927642547515838,11.825308009375076
22.967655885295095,12.513995997023796
23.007669223074355,12.401623661851229
23.047682560853616,12.76525893424215
23.087695898632877,12.591519396589684
23.127709236412137,12.070533309739481
23.167722574191394,12.126181394509286
23.207735911970655,12.420205840341133
23.247749249749916,12.83249200071114
23.287762587529173,12.680909628091785
23.327775925308433,12.101143992138647
23.367789263087694,11.954263706023239
23.407802600866955,12.588004859892925
23.447815938646215,12.880509853723048
23.487829276425472,12.258004170141419
23.527842614204733,12.223848431513067
23.567855951983994,12.339618225553505
23.60786928976325,12.710869155394569
23.64788262754251,13.348355241595446
23.687895965321772,12.626778941629766
23.727909303101033,12.23483147174183
23.767922640880293,12.579553974184666
23.80793597865955,12.821181827751072
23.84794931643881,13.288275420666997
23.88796265421807,12.875634370088921
23.92797599199733,12.217574477181055
23.96798932977659,12.51065223460073
24.00800266755585,12.6569729181004
24.04801600533511,13.112903250137263
24.08802934311437,12.97311033875891
24.12804268089363,12.364687842896696
24.16805601867289,12.431473385402237
24.20806935645215,12.776018019370465
24.248082694231407,13.094852631100721
24.288096032010667,12.659925621932949
24.328109369789928,11.937132662579579
24.36812270756919,12.187583620391372
24.40813604534845,12.568722329161492
24.448149383127706,12.936796003006036
24.488162720906967,12.84616420673282
24.528176058686228,12.369331849560096
24.568189396465485,12.536883002626324
24.608202734244745,12.786833856981517
24.648216072024006,13.069982045570711
24.688229409803267,12.924745293748305
24.728242747582527,12.297757237660525
24.768256085361784,12.856248004089121
24.808269423141045,12.456678777019672
24.848282760920306,13.239071931364188
24.888296098699563,13.089139660774766
24.928309436478823,12.324401881041611
24.968322774258084,12.150828193772382
25.008336112037345,12.845003447262217
25.048349449816605,12.862788090068129
25.088362787595862,13.453697401136091
25.128376125375123,12.746080156225824
25.168389463154384,12.479569493397095
25.20840280093364,12.945276485286607
25.2484161387129,13.468806593338904
25.288429476492162,12.685927894554233
25.328442814271423,12.313592132057392
25.368456152050683,12.065026420281553
25.40846948982994,12.987521757567707
25.4484828276092,13.157563838772132
25.48849616538846,12.642558731619156
25.52850950316772,12.243136066655202
25.56852284094698,12.428363032040323
25.60853617872624,13.06499289824427
25.6485495165055,13.456978974373035
25.68856285428476,12.727323933179257
25.72857619206402,12.586157204233714
25.76858952984328,12.172931642508663
25.80860286762254,12.859540773772814
25.848616205401797,13.248183738449313
25.888629543181057,12.898336828281598
25.928642880960318,12.442410760859683
25.96865621873958,12.61186966481268
26.00866955651884,12.95902968878622
26.048682894298096,13.462144661858337
26.088696232077357,13.044091602157193
26.128709569856618,12.396419836420517
26.168722907635875,12.30705483983748
26.208736245415135,12.958443426049408
26.248749583194396,13.061396893437331
26.288762920973657,12.878329272634218
26.328776258752917,12.347246777614464
26.368789596532174,12.1153702816579
26.408802934311435,13.279951089207565
26.448816272090696,13.575954151580868
26.488829609869953,12.86584480960989
26.528842947649213,12.213162910688473
26.568856285428474,12.009033609744408
26.608869623207735,13.1859069793232
26.648882960986995,13.37466137926924
26.688896298766252,13.282664639073825
26.728909636545513,12.404577486737276
26.768922974324774,12.212892546661902
26.80893631210403,13.529243643636574
26.84894964988329,13.223971128375577
26.888962987662552,12.600314901723152
26.928976325441813,12.500772952286134
26.968989663221073,12.17194336564393
27.00900300100033,12.782203810846918
27.04901633877959,13.427874224188932
27.08902967655885,13.401969512961495
27.12904301433811,12.324985768870473
27.16905635211737,12.301756994124538
27.20906968989663,12.897921612118578
27.24908302767589,13.023316772512901
27.28909636545515,12.959449039809904
27.32910970323441,12.703939199932137
27.36912304101367,12.243626862446762
27.40913637879293,12.89898928351681
27.449149716572187,13.63616003202061
27.489163054351447,13.021065330725056
27.529176392130708,12.558457502737738
27.56918972990997,12.671531423725563
27.60920306768923,13.090525917077853
27.649216405468486,13.6826967198024
27.689229743247747,12.924985301596399
27.729243081027008,12.266794934936279
27.769256418806265,12.852232799201532
27.809269756585525,12.746838938805995
27.849283094364786,13.08709611485299
27.889296432144047,12.819285197516141
27.929309769923307,12.477804314053776
27.969323107702564,12.582354042478258
28.009336445481825,13.061573928144007
28.049349783261086,13.623204627970072
28.089363121040343,13.172345079730768
28.129376458819603,12.693391292791388
28.169389796598864,12.55866509580993
28.209403134378125,12.901688422019582
28.249416472157385,13.532986372149727
28.289429809936642,13.213318388546531
28.329443147715903,12.624125969484995
28.369456485495164,12.580715589544372
28.40946982327442,12.903836126859598
28.44948316105368,13.328815395692287
28.489496498832942,13.322173314285857
28.529509836612203,12.417839848143368
28.569523174391463,12.420647232914877
28.60953651217072,13.35326740485979
28.64954984994998,13.798770601916956
28.68956318772924,13.527413986217871
28.7295765255085,13.009660499879594
28.76958986328776,12.85347772819382
28.80960320106702,13.078968305748909
28.84961653884628,13.17808508211885
28.88962987662554,13.40913333421922
28.9296432144048,12.652453196858676
28.96965655218406,12.881120678166054
29.00966988996332,13.895013409912632
29.049683227742577,13.407152065537415
29.089696565521837,13.377179895620493
29.129709903301098,12.489500888927864
29.16972324108036,12.847970079668896
29.20973657885962,13.314533633748567
29.249749916638876,13.43053989455307
29.289763254418137,13.23031622105658
29.329776592197398,12.811091404874146
29.369789929976655,13.015674563576093
29.409803267755915,13.196792588632787
29.449816605535176,13.374723227369893
29.489829943314437,13.226643583751116
29.529843281093697,12.710008569991121
29.569856618872954,12.997583181117246
29.609869956652215,12.949755911803281
29.649883294431476,13.26581184089597
29.689896632210733,13.229073613501404
29.729909969989993,12.495305928137455
29.769923307769254,12.896512420122066
29.809936645548515,13.518586261094718
29.849949983327775,13.813551716349803
29.889963321107032,13.525212865320931
29.929976658886293,12.423425774533941
29.969989996665554,12.882292261488766
30.01000333444481,13.462583043622988
30.05001667222407,13.482594349690666
30.090030010003332,12.946133411135657
30.130043347782593,12.445661182740476
30.170056685561853,12.436756478429706
30.21007002334111,13.235035704583293
30.25008336112037,13.670061670080178
30.29009669889963,13.402337544272624
30.33011003667889,12.56852489067106
30.37012337445815,12.505139672708617
30.41013671223741,13.43281500319753
30.45015005001667,13.682420212311552
30.49016338779593,13.119082055898192
30.53017672557519,12.779571838770362
30.57019006335445,13.05408145812654
30.61020340113371,13.665405272803591
30.650216738912967,13.657459742967559
30.690230076692227,13.49089096631989
30.730243414471488,12.740209847246991
30.77025675225075,12.783259609609107
30.81027009003001,13.662169101864974
30.850283427809266,13.66304834314376
30.890296765588527,13.35371542387305
30.930310103367788,13.073031324328909
30.970323441147045,12.790575685428418
31.010336778926305,13.017614348534865
31.050350116705566,13.902030020623283
31.090363454484827,13.33808865955993
31.130376792264087,13.131570238261078
31.170390130043344,12.390054736619046
31.210403467822605,13.672289393602222
31.250416805601866,13.920993655076623
31.290430143381123,13.602705064657723
31.330443481160383,12.485028099420107
31.370456818939644,12.855151929630516
31.410470156718905,13.246441860527982
31.450483494498165,13.443727167942153
31.490496832277422,13.43296617492398
31.530510170056683,12.670117878935342
31.570523507835944,12.216059321475983
31.6105368456152,13.178952134031444
31.65055018339446,13.747490687266751
31.690563521173722,13.494473282819223
31.730576858952983,13.026273520873417
31.770590196732243,13.436814286041166
31.8106035345115,13.6591287590766
31.85061687229076,13.810537841665404
31.89063021007002,13.486920558102804
31.93064354784928,13.252203408019806
31.97065688562854,12.89180497925592
32.0106702234078,13.164422143503222
32.05068356118706,13.70567854269468
32.09069689896632,13.26199572992397
32.13071023674558,12.709907599982895
32.17072357452484,13.150215515760873
32.2107369123041,13.485346283607685
32.25075025008336,14.088193208130695
32.29076358786262,13.186751024939838
32.33077692564188,12.96256155618027
32.370790263421135,12.77800633253487
32.4108036012004,13.93021167039535
32.450816938979656,13.74843077318854
32.49083027675891,13.888399432846159
32.53084361453818,12.762379880225785
32.570856952317435,13.22300010116137
32.6108702900967,13.565530555757407
32.650883627875956,13.48855035021864
32.69089696565521,13.707412105223522
32.73091030343448,12.656271675941762
32.770923641213734,13.121967165013446
32.810936978993,13.838308290114597
32.850950316772256,13.868816806146874
32.89096365455151,13.479563846533345
32.93097699233078,12.714317441264217
32.970990330110034,12.6943470144854
33.01100366788929,13.758553203062355
33.051017005668555,14.008809194128546
33.09103034344781,13.276865649296914
33.13104368122707,12.74411557211653
33.171057019006334,12.757348586123499
33.21107035678559,14.026929934832951
33.251083694564855,13.462118964793897
33.29109703234411,13.538196517923598
33.33111037012337,12.97541427205527
33.37112370790263,12.84113268370243
33.41113704568189,13.625541195160885
33.451150383461155,13.681210145832893
33.49116372124041,13.393861863155328
33.53117705901967,12.661310690864777
33.57119039679893,12.929519342400162
33.61120373457819,13.641484076781424
33.65121707235745,14.042083728609825
33.69123041013671,13.72083130954218
33.73124374791597,13.058617146573765
33.771257085695225,12.732867101283217
33.81127042347449,13.635154175676188
33.85128376125375,14.116164273017585
33.89129709903301,13.322560142234245
33.93131043681227,12.735208970209387
33.971323774591525,13.292688821266838
34.01133711237079,13.607147519963247
34.051350450150046,13.795333172389068
34.09136378792931,13.210768263087102
34.13137712570857,13.009309153610538
34.171390463487825,13.262684227339607
34.21140380126709,13.606703400339311
34.251417139046346,14.355895053394303
34.2914304768256,13.849990787835175
34.33144381460487,13.173936140723914
34.371457152384124,13.063629312748416
34.41147049016338,13.891315092513006
34.451483827942646,13.726524467016949
34.4914971657219,13.358397651814151
34.53151050350117,13.29140732793662
34.571523841280424,13.325312285944038
34.61153717905968,13.719228548566182
34.651550516838945,14.053682173909264
