t_s,MassFlow_kg_per_s
5.5218406135378455,450.6684515764429
5.561853951317105,452.3893538648821
5.601867289096365,440.619751002437
5.641880626875625,449.2775363890149
5.6818939646548845,447.3749474301513
5.721907302434144,439.5703068242162
5.761920640213404,451.1091193230249
5.801933977992664,454.93582445038663
5.8419473157719235,450.72986952138785
5.881960653551183,443.70808477381337
5.921973991330443,450.5476270884071
5.961987329109703,450.74932295350214
6.0020006668889625,439.83435391064774
6.042014004668222,449.08114434485395
6.082027342447482,444.9760654788499
6.122040680226742,443.16448527671287
6.1620540180060015,448.37342023973224
6.202067355785261,445.7991239140491
6.242080693564521,451.7022097530979
6.282094031343781,444.2246033439529
6.3221073691230405,452.2701969399001
6.3621207069023,452.89737139129505
6.40213404468156,444.7626175113458
6.44214738246082,451.72149896158163
6.4821607202400795,448.7032723215599
6.522174058019339,439.5222080075361
6.562187395798599,449.42859423833164
6.602200733577859,448.3486773262754
6.6422140713571185,445.5326811828051
6.682227409136378,446.1908266965734
6.722240746915638,447.5007932403741
6.762254084694898,449.81237373673315
6.8022674224741575,447.02389724761605
6.842280760253417,449.1722367330419
6.882294098032677,440.59248354285415
6.922307435811937,442.06851601749037
6.9623207735911965,440.6492052422125
7.002334111370456,439.4156589596244
7.042347449149716,443.55250929485516
7.082360786928976,449.2763292720329
7.1223741247082355,443.05980044256563
7.162387462487495,454.24332336061724
7.202400800266755,447.934401391919
7.242414138046015,450.8966990380261
7.2824274758252745,438.24769938626537
7.322440813604534,445.1748604695078
7.362454151383794,449.4370870814268
7.402467489163054,448.22273888995295
7.4424808269423135,448.8198236463639
7.482494164721573,450.61616298371024
7.522507502500833,441.4063066987736
7.562520840280093,449.1821973081269
7.6025341780593525,441.49589142062734
7.642547515838612,448.6674326641524
7.682560853617872,441.9924888358117
7.722574191397132,439.84872284108746
7.7625875291763915,444.59799303588744
7.802600866955651,447.8897249701929
7.842614204734911,437.76744330593596
7.882627542514171,439.88332398690966
7.9226408802934305,446.19782952428443
7.96265421807269,439.2311373049192
8.00266755585195,434.75753057047865
8.04268089363121,450.87867633726313
8.08269423141047,447.0185632918902
8.122707569189728,442.036661850614
8.162720906968989,434.81532585423776
8.20273424474825,441.96105371023486
8.242747582527508,436.51649251848386
8.282760920306767,444.03588906132444
8.322774258086028,449.2233050312888
8.362787595865289,440.27900753901787
8.402800933644547,451.6255300611135
8.442814271423806,446.128371063242
8.482827609203067,443.15640852520846
8.522840946982328,435.7193560730718
8.562854284761586,445.95172010834443
8.602867622540845,443.9444943683788
8.642880960320106,443.227288327659
8.682894298099367,445.5977983184107
8.722907635878625,452.84344341217815
8.762920973657884,443.2023831013707
8.802934311437145,447.3244915821656
8.842947649216406,446.6017028889603
8.882960986995664,443.9537766000359
8.922974324774923,452.07020551319175
8.962987662554184,440.6807900290921
9.003001000333445,434.79709509765337
9.043014338112703,439.85005485642733
9.083027675891962,439.07885990599056
9.123041013671223,446.04707105449387
9.163054351450484,442.79976272649424
9.203067689229742,433.35311970247676
9.243081027009001,442.1212480260713
9.283094364788262,441.9503041925737
9.323107702567523,441.1066973536965
9.363121040346781,446.9533057396852
9.40313437812604,438.4261021087408
9.443147715905301,438.4728329404633
9.483161053684562,442.2803854853493
9.52317439146382,440.8894767875467
9.56318772924308,436.60815417527664
9.60320106702234,445.4662117902961
9.6432144048016,441.0222957720006
9.68322774258086,445.5900193490598
9.723241080360118,445.17543601034
9.763254418139379,438.81756875929005
9.80326775591864,437.7715349475764
9.843281093697898,435.8661691684111
9.883294431477157,446.5368535606749
9.923307769256418,443.0191160242275
9.963321107035679,440.97769495365037
10.003334444814937,437.96689767648667
10.043347782594196,453.23052457905914
10.083361120373457,434.9653060483338
10.123374458152718,431.17164262967157
10.163387795931976,445.03384327495723
10.203401133711235,435.5356273021857
10.243414471490496,435.8340561693919
10.283427809269757,428.43997883470104
10.323441147049015,436.027888197258
10.363454484828274,438.1731032533861
10.403467822607535,433.46633353833585
10.443481160386796,430.073985178592
10.483494498166054,437.88474531253644
10.523507835945313,439.77428986744275
10.563521173724574,438.78748614975234
10.603534511503835,435.0667253258294
10.643547849283093,441.3041972063226
10.683561187062352,439.20820265141026
10.723574524841613,436.74119165304745
10.763587862620874,436.52082262340133
10.803601200400132,440.7823936087094
10.843614538179391,437.8734764697359
10.883627875958652,449.7227995699385
10.923641213737913,434.4094125525258
10.963654551517171,433.5406270264384
11.00366788929643,434.46521596950066
11.043681227075691,434.43198902488894
11.083694564854952,431.55691598933146
11.12370790263421,443.81217012234424
11.16372124041347,431.43757109430834
11.20373457819273,436.56229647276615
11.24374791597199,430.71836404665555
11.28376125375125,438.14969842997596
11.323774591530508,428.1685148546039
11.363787929309769,435.80800474862326
11.40380126708903,450.21611191972625
11.443814604868288,435.079966894833
11.483827942647547,440.3819708939508
11.523841280426808,440.94889270888206
11.563854618206069,434.49123767236676
11.603867955985327,431.74813084726395
11.643881293764586,440.1565589475251
11.683894631543847,435.22852872760956
11.723907969323108,446.81447433983493
11.763921307102366,436.6921207249026
11.803934644881625,438.82715851780125
11.843947982660886,429.50284821671073
11.883961320440147,433.2484338874326
11.923974658219405,441.0563986417731
11.963987995998664,433.39399775261506
12.004001333777925,436.6196702689548
12.044014671557186,433.875308358343
12.084028009336444,426.9442797384662
12.124041347115703,441.4593755780283
12.164054684894964,439.5110751026927
12.204068022674225,433.5982676197792
12.244081360453483,431.667881035803
12.284094698232742,431.28302972952577
12.324108036012003,432.9697673770666
12.364121373791264,426.4751110258659
12.404134711570522,424.7118767305439
12.444148049349781,429.0141683709858
12.484161387129042,428.5082013363575
12.524174724908303,434.9267085821273
12.564188062687561,421.86756780059267
12.60420140046682,427.62610088057556
12.644214738246081,429.0093427745102
12.684228076025342,443.23515270415544
12.7242414138046,425.06980367661674
12.76425475158386,428.3522624843792
12.80426808936312,430.97605639215124
12.84428142714238,428.62206053267766
12.88429476492164,427.2568591230509
12.924308102700898,424.9715916479699
12.964321440480159,426.3473819061246
13.00433477825942,435.2516642464701
13.044348116038678,425.7691968793386
13.084361453817937,426.4799326462867
13.124374791597198,427.3026346535955
13.164388129376459,419.51079113916035
13.204401467155717,429.4819806035208
13.244414804934976,431.3223281175509
13.284428142714237,440.59730836268903
13.324441480493498,429.0485580747786
13.364454818272756,435.2994799964651
13.404468156052015,424.0908458547266
13.444481493831276,424.55062504331204
13.484494831610537,427.8593691194015
13.524508169389795,431.4419103495251
13.564521507169054,416.5952056896284
13.604534844948315,423.55556722175936
13.644548182727576,429.44204008218156
13.684561520506834,432.1151310716415
13.724574858286093,429.44296574749404
13.764588196065354,424.6763330738353
13.804601533844615,430.2956651958892
13.844614871623873,427.44900687320984
13.884628209403132,426.6258157481772
13.924641547182393,421.3306988658686
13.964654884961654,428.963097308534
14.004668222740912,432.0469320436572
14.044681560520171,428.7048403362179
14.084694898299432,425.48789593371737
14.124708236078693,418.1887756248258
14.164721573857951,435.9933397195608
14.20473491163721,421.195185429679
14.244748249416471,427.4886640039793
14.284761587195732,425.06409139941945
14.32477492497499,430.7039454659617
14.36478826275425,431.7003461234096
14.40480160053351,429.30174699706623
14.44481493831277,421.98317377158935
14.48482827609203,428.33955070863556
14.524841613871288,420.9569429557446
14.564854951650549,425.52898399140304
14.60486828942981,426.53484248773816
14.644881627209068,417.6455895758421
14.684894964988327,422.9804455093098
14.724908302767588,426.6069807184983
14.764921640546849,420.3313230763713
14.804934978326107,420.8507085233438
14.844948316105366,423.63115084972435
14.884961653884627,425.30406551650566
14.924974991663888,429.26093063788517
14.964988329443146,418.8226308375306
15.005001667222405,422.5671931526653
15.045015005001666,421.36043507732626
15.085028342780927,416.3867531677414
15.125041680560185,417.35264528304344
15.165055018339444,429.69659444191115
15.205068356118705,424.7183626308661
15.245081693897966,426.96781480608075
15.285095031677224,420.09197793870095
15.325108369456483,412.22515200491046
15.365121707235744,423.6503517286963
15.405135045015005,426.0623265914429
15.445148382794263,419.1355696411798
15.485161720573522,417.5136571480594
15.525175058352783,417.52694434323695
15.565188396132044,420.2508286027864
15.605201733911302,420.5363361221991
15.645215071690561,426.6608073553077
15.685228409469822,433.7184408929095
15.725241747249083,424.18579479456525
15.765255085028341,428.98060388044803
15.8052684228076,418.5430635184297
15.845281760586861,419.94368435998234
15.885295098366122,424.1110740205442
15.92530843614538,417.14375933276847
15.96532177392464,421.94010337589606
16.0053351117039,420.7039830898436
16.04534844948316,423.8949835011194
16.08536178726242,423.1663470215059
16.12537512504168,407.6924633102427
16.16538846282094,416.30137989379955
16.2054018006002,421.4457166766864
16.245415138379457,416.2613206010066
16.285428476158717,415.90123242306447
16.325441813937978,410.251301074512
16.36545515171724,412.19614979217226
16.4054684894965,423.8213264515502
16.445481827275756,418.9494793383786
16.485495165055017,409.45630237298616
16.525508502834278,416.002706748753
16.565521840613535,421.57388688758306
16.605535178392795,415.58471137197955
16.645548516172056,424.4693079875005
16.685561853951317,418.10090856772075
16.725575191730577,421.6069875301002
16.765588529509834,419.10135953439516
16.805601867289095,420.18521890896085
16.845615205068356,417.33901615547217
16.885628542847613,413.22796591417443
16.925641880626873,406.86811929269453
16.965655218406134,421.86103115117385
17.005668556185395,422.84108602717157
17.045681893964655,412.0681046394722
17.085695231743912,408.9760161270664
17.125708569523173,406.0800921642171
17.165721907302434,406.9310327481158
17.20573524508169,414.701337767772
17.24574858286095,415.81566480673354
17.285761920640212,410.18557540608526
17.325775258419473,413.2181580688615
17.365788596198733,411.60175353290396
17.40580193397799,407.9287410450439
17.44581527175725,408.19161853489913
17.48582860953651,409.1621979723719
17.52584194731577,408.41481434283133
17.56585528509503,404.8636736847108
17.60586862287429,405.5839667057704
17.64588196065355,413.7275932203468
17.68589529843281,415.694200542248
17.72590863621207,410.7465313399086
17.76592197399133,413.62423772332636
17.80593531177059,409.39362143139095
17.845948649549847,411.8360070515972
17.885961987329107,410.49900266586366
17.925975325108368,414.7839620959706
17.96598866288763,407.7493238775445
18.00600200066689,408.93924298226574
18.046015338446146,406.80540120996363
18.086028676225407,413.6506662712447
18.126042014004668,413.87004316893626
18.166055351783925,399.32243372877934
18.206068689563185,418.68387536311747
18.246082027342446,412.9259800586098
18.286095365121707,405.38981335515354
18.326108702900967,411.6464636122709
18.366122040680224,410.59513051826355
18.406135378459485,403.2298920844564
18.446148716238746,409.5923692005813
18.486162054018003,407.00173213734655
18.526175391797263,408.8374687367857
18.566188729576524,404.12048482576745
18.606202067355785,403.3487273228686
18.646215405135045,407.77345584300616
18.686228742914302,406.855627350199
18.726242080693563,406.39338034952516
18.766255418472824,411.376984182627
18.80626875625208,401.8953904336058
18.84628209403134,406.230568394911
18.886295431810602,402.1168102654754
18.926308769589863,404.2393003142436
18.966322107369123,406.9858303878771
19.00633544514838,411.2477496541138
19.04634878292764,410.710375146197
19.0863621207069,411.57571449917117
19.12637545848616,404.8282887654402
19.16638879626542,402.4930304487756
19.20640213404468,411.86778802425334
19.24641547182394,404.85019541897117
19.2864288096032,401.17026468466327
19.32644214738246,401.8575699206968
19.36645548516172,407.78993509767025
19.40646882294098,410.74399680799024
19.446482160720237,407.33105916697906
19.486495498499497,404.1409695083559
19.526508836278758,405.69246312650057
19.56652217405802,404.3664737807776
19.60653551183728,395.9115242195864
19.646548849616536,411.6093440421506
19.686562187395797,403.2113772251938
19.726575525175058,405.1631347417955
19.766588862954315,396.2007866616693
19.806602200733575,405.18476288719216
19.846615538512836,401.88008497882987
19.886628876292097,401.3238302529632
19.926642214071357,395.9218172229103
19.966655551850614,401.5423292726707
20.006668889629875,410.9140224927741
20.046682227409136,399.95440747011384
20.086695565188393,407.09094399295947
20.126708902967653,396.04256334927356
20.166722240746914,396.21936591198556
20.206735578526175,397.86726192611206
20.246748916305435,395.8640935724847
20.286762254084692,395.90183451846667
20.326775591863953,404.1095294409097
20.366788929643214,405.6476307539578
20.40680226742247,406.622865012756
20.44681560520173,392.08208600667825
20.486828942980992,392.71026483066197
20.526842280760253,389.6828529258992
20.566855618539513,396.62400122698267
20.60686895631877,396.46573501270996
20.64688229409803,391.73979486595255
20.68689563187729,400.3592064665045
20.72690896965655,397.39857442277486
20.76692230743581,401.09515176197
20.80693564521507,395.42235458019513
20.84694898299433,385.98259035464315
20.88696232077359,385.84260192875473
20.92697565855285,390.07321591242595
20.96698899633211,391.62303171406694
21.00700233411137,390.8529927226085
21.047015671890627,386.95246866140565
21.087029009669887,389.3363662650847
21.127042347449148,395.0017682102953
21.16705568522841,396.92120486137264
21.20706902300767,394.5096262178286
21.247082360786926,398.7588302563006
21.287095698566187,391.2530342007771
21.327109036345448,391.82422802405233
21.367122374124705,397.8251839196871
21.407135711903965,392.3033936941783
21.447149049683226,394.32202589028014
21.487162387462487,397.40960893434783
21.527175725241747,391.5965390625522
21.567189063021004,400.28503254607335
21.607202400800265,391.36247565741814
21.647215738579526,388.4092351880684
21.687229076358783,391.86646796788864
21.727242414138043,401.47318849184524
21.767255751917304,393.0732421392874
21.807269089696565,393.1638907741643
21.847282427475825,394.4754893264137
21.887295765255082,379.30615613526754
21.927309103034343,395.0910159800966
21.967322440813604,395.767941800812
22.00733577859286,395.86808731419757
22.04734911637212,389.312719908427
22.087362454151382,384.43119872063255
22.127375791930643,393.3433318157212
22.167389129709903,387.3266258274869
22.20740246748916,375.5383209318275
22.24741580526842,392.64653725486914
22.28742914304768,383.2110285979217
22.32744248082694,390.6295900764454
22.3674558186062,383.55066304966783
22.40746915638546,393.10976900519853
22.44748249416472,382.6686878752817
22.48749583194398,380.9788120086451
22.52750916972324,395.6353799098605
22.5675225075025,391.1624559670366
22.60753584528176,384.0575863284316
22.647549183061017,384.8243533765472
22.687562520840277,382.7105893489127
22.727575858619538,381.8298912473255
22.7675891963988,390.5832038890059
22.80760253417806,386.9224948900501
22.847615871957316,381.1263575115681
22.887629209736577,377.7747700403662
22.927642547515838,378.48413267311616
22.967655885295095,387.82642414010394
23.007669223074355,375.6514133073759
23.047682560853616,385.1120653809836
23.087695898632877,384.5068136017864
23.127709236412137,384.2518481437415
23.167722574191394,391.7599093774961
23.207735911970655,382.8944888884162
23.247749249749916,383.94557298939657
23.287762587529173,385.0767473317126
23.327775925308433,389.64255779667565
23.367789263087694,380.7273807672379
23.407802600866955,388.34053827404756
23.447815938646215,385.31408168271025
23.487829276425472,389.74963684685133
23.527842614204733,388.7444266930438
23.567855951983994,388.8914465212396
23.60786928976325,386.92121322108306
23.64788262754251,387.8627567659769
23.687895965321772,385.61776917519404
23.727909303101033,387.2802626980308
23.767922640880293,383.1308425343312
23.80793597865955,379.49815975157776
23.84794931643881,376.93678327629254
23.88796265421807,380.4052126657185
23.92797599199733,392.18631148995064
23.96798932977659,379.55090523115666
24.00800266755585,379.51810562037264
24.04801600533511,383.31540972268215
24.08802934311437,389.0688036844095
24.12804268089363,387.9404851804926
24.16805601867289,385.6373351094127
24.20806935645215,384.39415303586117
24.248082694231407,376.41266142307944
24.288096032010667,373.2570388452637
24.328109369789928,376.3700042421235
24.36812270756919,381.13881775096127
24.40813604534845,378.60520165124444
24.448149383127706,378.8507014969223
24.488162720906967,380.4768991201149
24.528176058686228,373.71642022263165
24.568189396465485,388.2878452834265
24.608202734244745,373.7703157179206
24.648216072024006,372.0295533080011
24.688229409803267,380.59426462598356
24.728242747582527,384.3679727115157
24.768256085361784,375.90259249039656
24.808269423141045,373.2373270984568
24.848282760920306,381.6764485263943
24.888296098699563,375.32044383058394
24.928309436478823,379.9984902020376
24.968322774258084,376.4057434327003
25.008336112037345,376.4072531337922
25.048349449816605,371.2887692401704
25.088362787595862,374.03590810042266
25.128376125375123,368.7273692676316
25.168389463154384,374.49360865329817
25.20840280093364,379.1621852110783
25.2484161387129,376.1180327292628
25.288429476492162,380.16782806510537
25.328442814271423,374.41449264528336
25.368456152050683,381.82675984914226
25.40846948982994,380.50910604887565
25.4484828276092,372.2958626445879
25.48849616538846,372.4673024022313
25.52850950316772,376.6565586495529
25.56852284094698,379.63866465833917
25.60853617872624,371.17471191822466
25.6485495165055,374.15343931435945
25.68856285428476,380.3636248394221
25.72857619206402,368.75969103101664
25.76858952984328,381.4580260809908
25.80860286762254,371.1817275995901
25.848616205401797,376.0958827036566
25.888629543181057,373.3809331380792
25.928642880960318,364.22964021312544
25.96865621873958,366.0470917360501
26.00866955651884,367.7078060088159
26.048682894298096,372.45402640697034
26.088696232077357,370.27390010550994
26.128709569856618,376.19410109201056
26.168722907635875,370.37614702846577
26.208736245415135,371.9010015591906
26.248749583194396,378.79955604014935
26.288762920973657,377.60683609165045
26.328776258752917,370.98252918579
26.368789596532174,371.0560226385232
26.408802934311435,363.47571898137653
26.448816272090696,362.4853660365925
26.488829609869953,367.0492465034181
26.528842947649213,369.6702682103836
26.568856285428474,371.2864697499461
26.608869623207735,365.8591981449198
26.648882960986995,375.53015821108056
26.688896298766252,365.54100993694385
26.728909636545513,368.2893316819135
26.768922974324774,377.2912230312611
26.80893631210403,368.34522908565606
26.84894964988329,382.56402460757135
26.888962987662552,360.6137226489372
26.928976325441813,366.4692591346779
26.968989663221073,375.2511848495279
27.00900300100033,364.032670712055
27.04901633877959,373.42573189644617
27.08902967655885,368.36206553543747
27.12904301433811,364.81577130263037
27.16905635211737,366.4075700290683
27.20906968989663,372.61419788094145
27.24908302767589,373.52767011267935
27.28909636545515,369.74053959140844
27.32910970323441,366.90246311338996
27.36912304101367,377.3110931499796
27.40913637879293,371.73556424980916
27.449149716572187,369.12914943689856
27.489163054351447,371.4141282382351
27.529176392130708,368.89805819689497
27.56918972990997,365.1535068481868
27.60920306768923,361.9668541778867
27.649216405468486,365.7598990047485
27.689229743247747,365.5781421624928
27.729243081027008,362.24348609922424
27.769256418806265,373.4331816034694
27.809269756585525,361.66588229434313
27.849283094364786,368.16566798991244
27.889296432144047,369.25464732873303
27.929309769923307,364.4575872907542
27.969323107702564,365.6752519973464
28.009336445481825,359.72127218202667
28.049349783261086,371.36793246636375
28.089363121040343,361.1387334582466
28.129376458819603,363.1403819608334
28.169389796598864,361.98788747215156
28.209403134378125,352.4131506698207
28.249416472157385,366.47770474513726
28.289429809936642,365.9941542171668
28.329443147715903,357.27641013017796
28.369456485495164,364.2955057411587
28.40946982327442,373.4496394015885
28.44948316105368,357.27820160251827
28.489496498832942,375.6788945668381
28.529509836612203,365.87909924637154
28.569523174391463,357.186172474451
28.60953651217072,363.96908580651353
28.64954984994998,366.62548852400266
28.68956318772924,369.58816970219596
28.7295765255085,351.54369679240097
28.76958986328776,373.3514357465893
28.80960320106702,358.71968618756114
28.84961653884628,375.3970692655357
28.88962987662554,364.9565722075275
28.9296432144048,359.1819005168043
28.96965655218406,365.3875622995808
29.00966988996332,365.4037019206495
29.049683227742577,355.1863154228525
29.089696565521837,357.1217045503917
29.129709903301098,362.4976805041092
29.16972324108036,357.32784599871894
29.20973657885962,365.7145257106807
29.249749916638876,360.84645574905153
29.289763254418137,361.3014446507497
29.329776592197398,350.9338939839384
29.369789929976655,357.8972793741342
29.409803267755915,363.36468273514924
29.449816605535176,365.9341607841672
29.489829943314437,365.9286828210426
29.529843281093697,361.80956702012264
29.569856618872954,362.82646576405415
29.609869956652215,367.09710710031715
29.649883294431476,352.5366932577243
29.689896632210733,353.3499372080417
29.729909969989993,363.28908944515706
29.769923307769254,360.1461256945974
29.809936645548515,360.62586046813794
29.849949983327775,355.70405363362
29.889963321107032,361.6584659064147
29.929976658886293,354.9788322030836
29.969989996665554,359.9000788573023
30.01000333444481,356.8211101534595
30.05001667222407,365.28753716674356
30.090030010003332,359.01744052355184
30.130043347782593,361.8329843616672
30.170056685561853,360.97464633411784
30.21007002334111,364.23325688936524
30.25008336112037,361.4276984819859
30.29009669889963,359.716814483722
30.33011003667889,358.6540184520442
30.37012337445815,358.4074814238793
30.41013671223741,358.0622573851282
30.45015005001667,349.4290932843532
30.49016338779593,355.32999639715575
30.53017672557519,356.6621554218411
30.57019006335445,353.2902126600716
30.61020340113371,357.0413257661255
30.650216738912967,358.05405517596455
30.690230076692227,359.249209958446
30.730243414471488,352.9903754806347
30.77025675225075,360.9427341235218
30.81027009003001,350.60685165501286
30.850283427809266,357.1323266979376
30.890296765588527,347.4064338800382
30.930310103367788,361.6471077665813
30.970323441147045,358.93910406990267
31.010336778926305,351.9632705398982
31.050350116705566,358.0629259091094
31.090363454484827,363.3952193481483
31.130376792264087,361.816501799135
31.170390130043344,358.0291026536948
31.210403467822605,363.21876164518204
31.250416805601866,351.3340092975894
31.290430143381123,349.8809809103833
31.330443481160383,359.9317878123718
31.370456818939644,352.83074606301045
31.410470156718905,355.19945458197424
31.450483494498165,351.50935363108056
31.490496832277422,361.8200226927913
31.530510170056683,346.4539062644146
31.570523507835944,359.3857632370401
31.6105368456152,353.64064485490104
31.65055018339446,362.92669679669086
31.690563521173722,359.36363533236056
31.730576858952983,359.7638732957144
31.770590196732243,353.116100321595
31.8106035345115,355.6244105488734
31.85061687229076,359.4647959365445
31.89063021007002,359.1481702811295
31.93064354784928,347.06965148651904
31.97065688562854,346.2746996794106
32.0106702234078,359.4805407399223
32.05068356118706,351.01116873652063
32.09069689896632,354.8379423197032
32.13071023674558,356.34866576944256
32.17072357452484,360.74127411775265
32.2107369123041,361.95793175299355
32.25075025008336,345.16636063521
32.29076358786262,349.84597350417647
32.33077692564188,353.50705883516406
32.370790263421135,358.32087719559246
32.4108036012004,362.5723634746964
32.450816938979656,354.4795987622405
32.49083027675891,355.759225359186
32.53084361453818,345.42421389002084
32.570856952317435,361.4217622507624
32.6108702900967,351.95543920608037
32.650883627875956,354.3014557214774
32.69089696565521,362.5159076629129
32.73091030343448,360.9005280311293
32.770923641213734,352.86685759400797
32.810936978993,353.47803579482854
32.850950316772256,356.01372007986294
32.89096365455151,349.04805357704504
32.93097699233078,356.6988280769164
32.970990330110034,352.6105540814352
33.01100366788929,348.9551485428087
33.051017005668555,343.03721879477746
33.09103034344781,353.1627966259714
33.13104368122707,355.8856641708267
33.171057019006334,351.8466602634572
33.21107035678559,355.4346041676651
33.251083694564855,352.77172412995117
33.29109703234411,348.5258768424492
33.33111037012337,351.3490796395694
33.37112370790263,363.8262614239972
33.41113704568189,349.3465387666433
33.451150383461155,349.99768211668413
33.49116372124041,347.81525478518216
33.53117705901967,353.4180418478854
33.57119039679893,357.52324054790546
33.61120373457819,346.0262856600969
33.65121707235745,361.63200284685985
33.69123041013671,347.95824660737173
33.73124374791597,357.01471656693764
33.771257085695225,348.1240193766543
33.81127042347449,355.74384868827127
33.85128376125375,357.3370707303404
33.89129709903301,347.19284157230135
33.93131043681227,353.99827656807486
33.971323774591525,356.85329650068707
34.01133711237079,348.3018852711103
34.051350450150046,360.54770173364534
34.09136378792931,354.2901034492208
34.13137712570857,359.00029848175683
34.171390463487825,354.3595640771649
34.21140380126709,355.9273779516293
34.251417139046346,351.2810284343606
34.2914304768256,351.7632315929662
34.33144381460487,360.03912444555493
34.371457152384124,352.09195604152046
34.41147049016338,356.926694840711
34.451483827942646,355.13362593457583
34.4914971657219,364.4317921924393
34.53151050350117,343.8408043209211
34.571523841280424,351.8004043087425
34.61153717905968,349.35696941883174
34.651550516838945,355.8028094993373
34.6915638546182,352.32484565967536
34.73157719239747,350.9041056619678
