t_s,P_static_Pa,P_dynamic_Pa
0.5701900633544514,1861.7180178388567,2527.706393953559
0.5751917305768589,1852.2664427364057,2532.298607201095
0.5801933977992664,1859.0026080169525,2538.3901661654327
0.5851950650216738,1853.7654549689246,2530.839332918124
0.5901967322440813,1858.2905559436228,2539.60621640417
0.5951983994664888,1849.6512896692825,2532.305806511861
0.6002000666888962,1850.056152851507,2537.959050974853
0.6052017339113037,1857.225462793203,2535.020735669279
0.6102034011337112,1862.6994594811167,2535.6362360036974
0.6152050683561187,1855.6231211740378,2527.3827530870894
0.6202067355785261,1861.0779821830702,2530.793868020008
0.6252084028009336,1858.3292241614179,2537.0701164602797
0.6302100700233411,1859.7874200520755,2529.6744572542148
0.6352117372457485,1860.2014172675717,2548.686487226987
0.640213404468156,1856.141747088921,2540.2182596498096
0.6452150716905635,1856.063823306316,2541.885294973828
0.6502167389129709,1857.427331613285,2537.9698707227467
0.6552184061353784,1852.013599044534,2531.472570059607
0.6602200733577859,1859.3589424440727,2539.1067890866584
0.6652217405801933,1854.977558256375,2540.6733036308588
0.6702234078026008,1856.0098068111301,2537.927129588622
0.6752250750250083,1858.161849193923,2541.8607636782176
0.6802267422474157,1856.0379954402538,2528.931941890186
0.6852284094698232,1858.842710188247,2537.351120037593
0.6902300766922307,1861.6263989991487,2527.8721252157234
0.6952317439146382,1860.1213173340764,2537.417152210604
0.7002334111370456,1859.5676908606545,2538.352020170538
0.7052350783594531,1857.3626020610457,2524.4721981525327
0.7102367455818606,1852.9699106454939,2535.152398193168
0.715238412804268,1859.4530932122866,2542.6045019737007
0.7202400800266755,1855.11527155977,2538.413944559377
0.725241747249083,1852.4417107801225,2543.992241851122
0.7302434144714904,1846.4492294510992,2546.032151548385
0.7352450816938979,1858.6517677618833,2545.483754389431
0.7402467489163054,1848.6712719955674,2541.737978986547
0.7452484161387128,1852.9943397257005,2539.2840060707044
0.7502500833611203,1862.5329692561904,2540.0675896040084
0.7552517505835278,1855.5909480029354,2540.7121531918
0.7602534178059352,1864.020917752546,2535.408351382067
0.7652550850283427,1850.589060541668,2543.149815804765
0.7702567522507502,1858.8999701671503,2529.7917751117693
0.7752584194731577,1857.3438603117652,2542.9564221673754
0.7802600866955651,1862.8169592620302,2547.4552857884023
0.7852617539179726,1855.8113807527343,2542.456995564432
0.7902634211403801,1850.4915822156293,2545.7958808843373
0.7952650883627875,1856.871892001734,2539.203773897637
0.800266755585195,1846.2269643531545,2530.7184694121947
0.8052684228076025,1857.3803245567954,2544.4796448661623
0.8102700900300099,1849.5855672984853,2548.4101860122264
0.8152717572524174,1847.878616977903,2538.168383991228
0.8202734244748249,1854.3134326205927,2539.2777250366576
0.8252750916972323,1851.2154747344157,2537.446754246762
0.8302767589196398,1865.9027948198632,2545.4906666130796
0.8352784261420473,1863.1059518330817,2550.115230665473
0.8402800933644547,1852.5093498636888,2548.921760979136
0.8452817605868622,1856.0127984090427,2538.0474796678536
0.8502834278092697,1849.8222359806364,2538.9203567489853
0.8552850950316772,1850.3093722323106,2547.4412138002435
0.8602867622540846,1846.6093761238437,2546.633128516075
0.8652884294764921,1851.4097507133442,2542.357431602343
0.8702900966988996,1851.8802852079073,2545.023582687332
0.875291763921307,1848.593828167841,2548.122323577594
0.8802934311437145,1856.8986725822554,2537.5978211229594
0.885295098366122,1855.5956008642293,2544.763319912879
0.8902967655885294,1855.5359497123225,2541.0148467857593
0.8952984328109369,1857.7766095046716,2551.9361562433437
0.9003001000333444,1855.0541686060576,2550.5403093853747
0.9053017672557518,1855.482305683048,2546.1636120058915
0.9103034344781593,1853.3613063349972,2540.9310278423723
0.9153051017005668,1854.718801222238,2554.1423142540043
0.9203067689229742,1855.2657064742484,2536.5935122775954
0.9253084361453817,1847.3540266009368,2551.8804878945984
0.9303101033677892,1853.7212486739397,2550.64830349495
0.9353117705901967,1855.4584170748403,2548.080320041987
0.9403134378126041,1852.4578647929925,2560.1444995466713
0.9453151050350116,1861.77041966208,2541.889742873762
0.9503167722574191,1849.414404273993,2547.593290911387
0.9553184394798265,1857.2072257265295,2553.385984910966
0.960320106702234,1856.493508804626,2541.9150005782485
0.9653217739246415,1851.1874433715006,2551.6848084772237
0.9703234411470489,1853.166168754077,2554.7942331385475
0.9753251083694564,1855.629932066902,2553.2761402915044
0.9803267755918639,1851.8892833546013,2556.4746758348197
0.9853284428142713,1856.0139486037365,2554.376589538892
0.9903301100366788,1856.768909696032,2549.1308653601163
0.9953317772590863,1849.1098705942982,2537.624333667229
1.0003334444814937,1849.2909790837803,2554.2845644430186
1.0053351117039013,1852.5487454539386,2552.161369876314
1.0103367789263087,1852.8544084532587,2556.2648397538287
1.015338446148716,1849.2297170962265,2555.378647012776
1.0203401133711236,1850.6324291165463,2559.646517329583
1.0253417805935312,1846.8760067694966,2549.281082740423
1.0303434478159386,1857.9771700149247,2553.513327416589
1.035345115038346,1846.4785133246448,2554.9257238103364
1.0403467822607535,1851.175839466206,2540.905738929128
1.045348449483161,1854.8144809465207,2543.0560409339305
1.0503501167055684,1852.7495421443716,2559.5168427958097
1.0553517839279758,1861.0342920100195,2552.2213029053414
1.0603534511503834,1844.767730389591,2554.1437372036576
1.065355118372791,1856.6673749905901,2558.8494446629716
1.0703567855951983,1854.7015641084,2553.905904276137
1.0753584528176057,1852.071927437517,2547.1228474469854
1.0803601200400132,1845.9365598201923,2559.9538303312465
1.0853617872624208,1858.6406030041126,2549.7854884942103
1.0903634544848282,1849.6242654416646,2548.3344391988285
1.0953651217072355,1863.2616003371652,2556.4391265377653
1.1003667889296431,1853.976366210036,2548.6834078223583
1.1053684561520507,1852.498934673606,2548.1586021267576
1.110370123374458,1863.44597949393,2558.000461441305
1.1153717905968654,1852.2973960457687,2548.7299955099966
1.120373457819273,1848.6585861786277,2557.4329502474225
1.1253751250416806,1855.533983990048,2552.624678866766
1.130376792264088,1860.5727284264108,2550.626340752563
1.1353784594864953,1851.7823858026732,2552.620986959861
1.1403801267089029,1850.4429569596343,2555.8385941491556
1.1453817939313105,1849.0818022828714,2566.2452207115857
1.1503834611537178,1859.805231348577,2553.649456536112
1.1553851283761252,1850.5821400753664,2557.233905837795
1.1603867955985327,1859.4157667890033,2562.9444110876025
1.1653884628209403,1851.2445684424213,2555.290742548347
1.1703901300433477,1856.1669689366067,2555.0734399772614
1.175391797265755,1859.0460856843276,2557.8294714450726
1.1803934644881626,1849.028466670278,2559.3444847858163
1.1853951317105702,1856.077681935069,2552.4260022513918
1.1903967989329776,1842.6848092070904,2570.118180362609
1.195398466155385,1855.3655547718959,2572.2456502384257
1.2004001333777925,1852.218189587083,2564.172354258681
1.2054018006002,1849.2879161188162,2550.310647039079
1.2104034678226074,1849.30730449452,2575.0058076270407
1.2154051350450148,1847.2179822715452,2564.333916393283
1.2204068022674224,1857.448125440979,2559.8460616602015
1.22540846948983,1850.1542248241915,2558.400678181752
1.2304101367122373,1848.9086170124083,2560.545216611786
1.2354118039346447,1853.7481846873013,2564.134317140038
1.2404134711570522,1858.2258608646216,2555.089507197823
1.2454151383794598,1853.502432733069,2562.846970120525
1.2504168056018672,1854.7311128779875,2563.548989131184
1.2554184728242745,1859.5303583404543,2556.201378395066
1.2604201400466821,1849.7970822966665,2550.657199909491
1.2654218072690897,1850.7701823532072,2556.317254984388
1.270423474491497,1858.7968594582926,2570.1903232273385
1.2754251417139044,1848.7784386548656,2555.7902817950944
1.280426808936312,1856.4516694329739,2562.0290578032223
1.2854284761587196,1854.8024799303348,2554.392931534656
1.290430143381127,1853.410627702739,2552.639388163083
1.2954318106035343,1854.0506814349988,2563.1938898406825
1.3004334778259419,1856.4579578790992,2557.235586888273
1.3054351450483495,1850.5504684211153,2560.8165529633666
1.3104368122707568,1854.7870731062353,2556.152157603152
1.3154384794931642,1851.163477352392,2554.6955995453377
1.3204401467155717,1852.4822844105063,2553.2543073328184
1.3254418139379793,1851.6375734469123,2562.64146217349
1.3304434811603867,1855.8529556881615,2566.152104528545
1.335445148382794,1851.9471120956691,2561.9908878231277
1.3404468156052016,1854.2608624489694,2563.932599263223
1.3454484828276092,1856.7000586904164,2571.9713554752143
1.3504501500500166,1854.863880417422,2558.457288337351
1.355451817272424,1857.4548218997975,2560.0040318457586
1.3604534844948315,1853.6431884746444,2563.57354197236
1.365455151717239,1846.0248947894609,2577.2905502828494
1.3704568189396464,1854.7122161703235,2560.2336921920846
1.3754584861620538,1854.0942950972294,2562.518096810103
1.3804601533844614,1853.4035921888483,2569.0701666903096
1.385461820606869,1849.383246971561,2560.905383634489
1.3904634878292763,1854.4724426714756,2562.545242524888
1.3954651550516837,1857.3678388311619,2555.8658824074523
1.4004668222740912,1855.018051869551,2563.9578537778343
1.4054684894964988,1851.0921087719516,2572.6431771967777
1.4104701567189062,1854.0652477769636,2563.399262106782
1.4154718239413135,1852.8661105936515,2566.7798836128677
1.4204734911637211,1853.5324073217862,2539.711658838277
1.4254751583861287,1848.2829451993614,2570.1022052152944
1.430476825608536,1847.6106449035879,2549.289769767716
1.4354784928309434,1852.1206715669828,2564.074054909217
1.440480160053351,1853.587289265281,2562.086418105561
1.4454818272757586,1857.1962622542326,2564.1826192464987
1.450483494498166,1845.9805813262237,2562.584944122506
1.4554851617205733,1850.3474627187522,2565.927994771247
1.4604868289429809,1853.5397076305007,2565.6979925396276
1.4654884961653885,1848.8084756994178,2562.9934963551423
1.4704901633877958,1847.7788579292865,2564.2364923188798
1.4754918306102032,1852.3985514648668,2557.315087152998
1.4804934978326107,1855.4986648902195,2566.94699193548
1.4854951650550183,1847.6558514698484,2566.8255370695224
1.4904968322774257,1854.9992665431953,2575.61703288617
1.495498499499833,1851.1236584238989,2565.5234321106223
1.5005001667222406,1860.7109746344374,2564.4766531722034
1.5055018339446482,1849.934480511457,2574.6878382331297
1.5105035011670556,1850.5936065107808,2560.6359208900567
1.515505168389463,1851.6780510425074,2572.8708808551605
1.5205068356118705,1850.334572452018,2571.6593054902364
1.525508502834278,1854.713679925802,2568.2726386891227
1.5305101700566854,1846.579346056409,2565.6858514523055
1.5355118372790928,1842.7999815839848,2567.283360152658
1.5405135045015004,1846.8436527302981,2568.9987381677524
1.545515171723908,1856.6082151091066,2567.8581881331243
1.5505168389463153,1857.008145528927,2570.083350575441
1.5555185061687227,1853.059441589735,2561.9354151259176
1.5605201733911302,1847.2400357081385,2561.598395746885
1.5655218406135378,1844.864318501497,2568.5814530532207
1.5705235078359452,1847.851076029301,2570.083787286565
1.5755251750583525,1848.748576454929,2568.0830169986766
1.5805268422807601,1854.6403466297834,2568.6721332395277
1.5855285095031677,1850.4252342276523,2572.533506011691
1.590530176725575,1848.12889880083,2572.962374063982
1.5955318439479824,1850.3005936975117,2576.62442992857
1.60053351117039,1855.8544961486434,2572.521239091668
1.6055351783927976,1853.5578457620516,2568.066584190344
1.610536845615205,1845.3532245674533,2577.42677052024
1.6155385128376123,1850.9599236961965,2566.088295016602
1.6205401800600199,1856.2405821596647,2565.147535042653
1.6255418472824275,1853.2673143682475,2566.2626379243347
1.6305435145048348,1848.646328395968,2560.095117510555
1.6355451817272422,1850.945476693711,2563.781241713171
1.6405468489496497,1856.6552442138711,2581.284635585667
1.6455485161720573,1853.1317265515572,2571.3130916613363
1.6505501833944647,1859.6907522059066,2568.6367236654078
1.655551850616872,1848.701047340238,2584.296068156891
1.6605535178392796,1854.7306959647253,2561.6740978637854
1.6655551850616872,1850.9816427509663,2575.9073744424527
1.6705568522840946,1850.0156732225637,2572.9373188736977
1.675558519506502,1849.10912699006,2582.6150945706772
1.6805601867289095,1852.6121167590984,2582.054605995045
1.685561853951317,1848.5834464973266,2580.508605334997
1.6905635211737244,1853.8340049490532,2582.6985522097284
1.6955651883961318,1845.3272529106262,2563.840897168389
1.7005668556185394,1845.8443269234137,2566.427045183853
1.705568522840947,1859.5888558003778,2567.8153061636917
1.7105701900633543,1848.0468854786018,2573.1409698702014
1.7155718572857617,1848.9923789743564,2575.844992162734
1.7205735245081692,1849.0463636855268,2576.657916402359
1.7255751917305768,1845.2813135285987,2576.5302194531523
1.7305768589529842,1856.1589234587036,2566.486927601193
1.7355785261753915,1847.9278732502444,2576.5491074903803
1.7405801933977991,1851.0915518851598,2587.187659640429
1.7455818606202067,1849.8588253742855,2578.11742279147
1.750583527842614,1846.9023693625536,2568.345529788841
1.7555851950650214,1856.9995098263469,2590.9190754146925
1.760586862287429,1848.11198098371,2574.561368238881
1.7655885295098366,1846.5467889238178,2567.804009235625
1.770590196732244,1843.1727229602445,2569.408994814206
1.7755918639546513,1852.692257266144,2574.502394673077
1.7805935311770589,1845.5168278604426,2578.2775378586944
1.7855951983994665,1845.3608127300085,2566.698421779678
1.7905968656218738,1850.4762041364152,2575.1998543269465
1.7955985328442812,1845.5350748627072,2577.8712696255684
1.8006002000666887,1846.6236903520937,2571.5839725216038
1.8056018672890963,1853.9246540575982,2570.523655763556
1.8106035345115037,1848.6162235283907,2573.871382116948
1.815605201733911,1849.841219453458,2574.909150956424
1.8206068689563186,1849.093793000446,2575.3475656277706
1.8256085361787262,1841.3232428866172,2574.17321875513
1.8306102034011336,1846.8918811750627,2573.7293181878144
1.835611870623541,1841.9264071556033,2588.9023576483914
1.8406135378459485,1844.9138302602191,2577.54394455625
1.845615205068356,1852.0208615718218,2575.4946541299646
1.8506168722907634,1848.7004574536886,2589.0982979241217
1.8556185395131708,1857.1662128672256,2570.3938816681525
1.8606202067355784,1851.9148100068962,2576.8925242211367
1.865621873957986,1842.2599190621322,2576.4275239936355
1.8706235411803933,1850.8274075183795,2577.464671179919
1.8756252084028007,1852.089002816262,2567.2719788569357
1.8806268756252082,1849.9431710369217,2579.9639985437743
1.8856285428476158,1853.058682094938,2577.7134206230294
1.8906302100700232,1846.560293013073,2583.938434572043
1.8956318772924305,1843.5868268314164,2563.26296787778
1.9006335445148381,1848.8758132028668,2573.8671837259026
1.9056352117372457,1845.5423106291075,2575.3003195206634
1.910636878959653,1843.408279731045,2583.4341803122725
1.9156385461820604,1856.3623790906424,2580.1342267858577
1.920640213404468,1846.8380135318027,2590.425318181391
1.9256418806268756,1849.3488892771422,2583.3739045059474
1.930643547849283,1855.1888112036245,2570.065887318933
1.9356452150716903,1849.7400195565074,2571.4417623361896
1.9406468822940979,1853.82405081178,2580.543444835169
1.9456485495165055,1851.0789569746446,2573.993889014684
1.9506502167389128,1845.759562074084,2573.663648981854
1.9556518839613202,1846.0252206932544,2581.499838657787
1.9606535511837277,1847.7656031199097,2582.108075537157
1.9656552184061353,1851.5535329013367,2582.3322738948914
1.9706568856285427,1847.339148107667,2576.716775193272
1.97565855285095,1848.2798611336525,2575.8099459751816
1.9806602200733576,1843.5374570384558,2576.3104450203336
1.9856618872957652,1850.338639975443,2589.0942883547946
1.9906635545181726,1850.5072285554465,2585.533804766189
1.99566522174058,1849.3592293435254,2579.0673568107013
2.0006668889629875,1852.7336920411897,2584.045056001573
2.005668556185395,1847.9398638881019,2584.6297057582187
2.0106702234078027,1845.3004615808047,2578.677967422769
2.01567189063021,1851.9705789748164,2592.243650029259
2.0206735578526174,1846.0683433021009,2586.0254033794363
2.025675225075025,1845.9616026292458,2583.866102258067
2.030676892297432,1845.2031669626294,2588.3645468395994
2.0356785595198397,1845.155719068255,2589.7649321965855
2.0406802267422472,1845.7301382335438,2578.9886919469504
2.045681893964655,1847.699595094274,2578.210407933594
2.0506835611870624,1849.577007394485,2585.041668774048
2.0556852284094695,1846.8336988515516,2581.794285052397
2.060686895631877,1852.8418487748881,2580.5019924447192
2.0656885628542847,1842.7060593058902,2590.0323939490117
2.070690230076692,1850.6915830342905,2574.9904662418853
2.0756918972990994,1848.6425856062572,2576.3839026291143
2.080693564521507,1849.844334208871,2576.4678981142597
2.0856952317439146,1845.9794308413216,2581.7803606732064
2.090696898966322,1849.7655961068667,2580.476178317749
2.0956985661887293,1854.45460837807,2581.966479658548
2.100700233411137,1857.758566445094,2577.0956503301486
2.1057019006335445,1846.577639898312,2576.547683877599
2.1107035678559516,1849.761651345638,2576.993930165941
2.115705235078359,1846.7564819101165,2584.3044327369525
2.1207069023007667,1856.9435452363355,2585.474363479292
2.1257085695231743,1840.7779683200977,2591.248772700824
2.130710236745582,1843.7548098905963,2582.0278819659575
2.135711903967989,1848.9699729436459,2593.259387179612
2.1407135711903966,1850.5885088517964,2583.889134309916
2.145715238412804,1843.557456273549,2575.1500401924586
2.1507169056352113,1843.8706024032404,2575.4192613776804
2.155718572857619,1848.2886041595552,2591.1580729035472
2.1607202400800265,1843.4106358754104,2591.481304230217
2.165721907302434,1840.2364618567872,2592.011551543339
2.1707235745248417,1848.7143350858444,2577.7555184937955
2.175725241747249,1855.8993825392624,2584.468916857725
2.1807269089696564,1853.0927881214755,2585.487557481783
2.185728576192064,1844.285083169556,2576.6293632128554
2.190730243414471,1841.0963848999586,2584.7375891383253
2.1957319106368787,1845.887506193523,2593.8443534193552
2.2007335778592862,1846.9358843181647,2575.448323036766
2.205735245081694,1849.6483934163637,2581.563015603501
2.2107369123041014,1846.9573134821208,2581.296295282409
2.2157385795265085,1847.6963902171215,2580.7447879723945
2.220740246748916,1849.0424961215967,2580.7329951041647
2.2257419139713237,1842.3211558989674,2588.996632136337
2.230743581193731,1842.5473437196836,2588.5495116393727
2.2357452484161384,1844.4260165099147,2586.783149015255
2.240746915638546,1850.6634688024649,2582.423848471639
2.2457485828609536,1845.7711422587995,2581.8699874150625
2.250750250083361,1842.0375538035807,2574.487237686821
2.2557519173057683,1844.9465706100077,2577.726512092643
2.260753584528176,1845.169637730597,2578.6229475016653
2.2657552517505835,1846.379856493626,2587.071951649995
2.2707569189729906,1842.031944018689,2587.1534483412565
2.275758586195398,1847.8379084861785,2584.612255941905
2.2807602534178057,1844.9572541959474,2585.8683764063144
2.2857619206402133,1848.8569043389502,2579.9816144423003
2.290763587862621,1844.8527924153266,2579.1043848573245
2.295765255085028,1852.5190730938784,2584.262675094973
2.3007669223074356,1852.1533697073594,2578.526743554012
2.305768589529843,1846.8065881442747,2588.196612956652
2.3107702567522503,1844.9815468561444,2580.5469819485543
2.315771923974658,1846.8032232650576,2579.5608277011756
2.3207735911970655,1846.0338581128585,2588.345654744599
2.325775258419473,1843.4642602093193,2592.685676602502
2.3307769256418807,1846.4505282823006,2583.081298927103
2.335778592864288,1844.6743285315886,2585.952502162561
2.3407802600866954,1845.9612146156392,2574.322505403003
2.345781927309103,1845.040583608216,2584.3256514747513
2.35078359453151,1839.5885393423457,2579.219018745223
2.3557852617539177,1845.745247964827,2590.1746792463155
2.3607869289763252,1850.32167955176,2589.342331637545
2.365788596198733,1847.853098438309,2584.089534884117
2.3707902634211404,1842.5446638947915,2577.0003446559267
2.3757919306435475,1841.82449552191,2589.463361259997
2.380793597865955,1841.0541545951048,2579.459277561777
2.3857952650883627,1847.8167119630286,2581.794869620269
2.39079693231077,1848.5959137873622,2582.1615547726337
2.3957985995331774,1849.1527609235081,2577.8659557436267
2.400800266755585,1843.8041550276803,2585.650621545965
2.4058019339779926,1844.813129906992,2580.821366615401
2.4108036012004,1839.1883628043302,2580.717183400132
2.4158052684228073,1847.9634676663616,2580.64096475926
2.420806935645215,1845.575702005338,2590.933145146782
2.4258086028676225,1846.6846074368987,2594.024180659258
2.4308102700900296,1853.2850409255293,2585.2566623727735
2.435811937312437,1844.785963917696,2597.684939078594
2.4408136045348447,1844.9936271720144,2583.0918673349015
2.4458152717572523,1844.477275037691,2590.8261765029883
2.45081693897966,1848.0085232112367,2588.8161304799205
2.455818606202067,1842.5070798308152,2591.2791099483984
2.4608202734244746,1846.5810229113936,2587.3575027382453
2.465821940646882,1837.6795841061232,2589.885214945772
2.4708236078692893,1845.2383882529066,2589.1518201724484
2.475825275091697,1841.9064230137647,2595.695001460102
2.4808269423141045,1841.9071943616675,2587.6568293517694
2.485828609536512,1845.8478392679424,2592.1902003227788
2.4908302767589197,1842.5830580037527,2588.330685404192
2.495831943981327,1845.4996434150135,2583.4652296137774
2.5008336112037344,1841.823750998447,2596.0785720723534
2.505835278426142,1837.5562157185457,2596.299895318257
2.510836945648549,1843.995162339032,2588.6434854942363
2.5158386128709567,1845.7133911200303,2593.929372430534
2.5208402800933642,1842.4467901694882,2594.70548325453
2.525841947315772,1845.2321191588667,2586.6126811179215
2.5308436145381794,1844.8636695806601,2581.65266205421
2.5358452817605865,1850.7797192184323,2583.748140996964
2.540846948982994,1845.3626667404556,2589.4801491534427
2.5458486162054017,1836.9062567921549,2591.1524424110776
2.550850283427809,1845.4770630027824,2596.3483884873535
2.5558519506502164,1850.124173784531,2591.252388339646
2.560853617872624,1852.512428253053,2591.0300820266816
2.5658552850950316,1845.611048123006,2581.8776370813234
2.570856952317439,1839.9373449502611,2590.981106749331
2.5758586195398463,1842.3634175314353,2583.9989636689484
2.580860286762254,1845.1801915087744,2581.9809589050737
2.5858619539846615,1843.1139444150858,2600.5087862727187
2.5908636212070686,1843.8072915352695,2593.8053425836997
2.595865288429476,1841.1606562930165,2589.8096014489574
2.6008669556518837,1846.692503032989,2595.337981686937
2.6058686228742913,1850.4724459910703,2587.8984301309956
2.610870290096699,1847.379889226233,2590.0509467664174
2.615871957319106,1849.4931600350294,2582.700131360768
2.6208736245415136,1849.911334028196,2587.2829155527656
2.625875291763921,1841.6086787038191,2589.813070685896
2.6308769589863283,1837.9045073158516,2585.9386699270867
2.635878626208736,1844.5068219853645,2589.414091206955
2.6408802934311435,1849.0723671235608,2597.889807908121
2.645881960653551,1842.1276034607188,2590.718075432011
2.6508836278759587,1837.0689085160227,2583.507201202533
2.655885295098366,1847.1795340943627,2593.07794781457
2.6608869623207734,1836.6535573582205,2583.19875033665
2.665888629543181,1844.4651903741978,2584.9702549501367
2.670890296765588,1844.182398597168,2579.4983830344668
