t_s,Temp_K
16.005335111703904,598.3757028422627
16.105368456152053,583.7889064056877
16.2054018006002,592.0752117546119
16.30543514504835,594.1290495640341
16.4054684894965,599.6539525191802
16.50550183394465,592.8860924452154
16.6055351783928,606.7756373643753
16.70556852284095,591.1406663431594
16.8056018672891,606.5091024358824
16.90563521173725,597.2054487717049
17.005668556185395,607.5437276448193
17.105701900633544,615.027793277964
17.205735245081694,608.8807885236633
17.305768589529844,611.2478799851435
17.405801933977994,621.7882233846196
17.505835278426144,618.533543600637
17.605868622874294,623.3560611833667
17.705901967322443,620.417790213131
17.80593531177059,611.7378650864708
17.90596865621874,624.7149734375965
18.00600200066689,612.1759773935794
18.10603534511504,617.9662567334603
18.20606868956319,618.2134220377252
18.30610203401134,616.0185630005282
18.40613537845949,632.2718120227012
18.50616872290764,621.9631778459278
18.606202067355785,630.0729238850738
18.706235411803934,628.0625729580516
18.806268756252084,631.702448202483
18.906302100700234,637.0938417471484
19.006335445148384,633.4666588318061
19.106368789596534,636.9574291052932
19.206402134044684,638.2328931370066
19.306435478492833,638.0834058218139
19.406468822940983,640.999714659993
19.50650216738913,637.0916407285995
19.60653551183728,640.607538212645
19.70656885628543,643.7171912778423
19.80660220073358,649.6326093349636
19.90663554518173,641.9312264479903
20.00666888962988,650.1658831400549
20.10670223407803,649.8814488501547
20.206735578526178,647.6518867680628
20.306768922974324,655.5052885713031
20.406802267422474,657.1769081196751
20.506835611870624,657.4965005716688
20.606868956318774,661.4875097944947
20.706902300766924,657.9318100992348
20.806935645215074,657.5577743720883
20.906968989663223,656.5697469159751
21.007002334111373,657.1066804373149
21.10703567855952,662.3107525653646
21.20706902300767,662.6544461217187
21.30710236745582,663.5097719506766
21.40713571190397,668.867807845199
21.50716905635212,668.5280934876934
21.60720240080027,668.6204230012735
21.70723574524842,668.4065968827098
21.807269089696568,675.3316200825882
21.907302434144714,676.4958096511857
22.007335778592864,669.8866584501822
22.107369123041014,671.6100655404634
22.207402467489164,683.438596990362
22.307435811937314,668.8993193187724
22.407469156385464,673.61958238342
22.507502500833613,684.754717039189
22.607535845281763,675.7690547808519
22.707569189729913,679.3399090232655
22.80760253417806,683.2134040538841
22.90763587862621,678.1698714614371
23.00766922307436,692.3583518384132
23.10770256752251,684.223874118475
23.20773591197066,687.6897674078848
23.30776925641881,699.9611818721986
23.407802600866958,695.1498154990426
23.507835945315108,681.2912426387305
23.607869289763254,693.7239140135194
23.707902634211404,692.7704522274305
23.807935978659554,691.2044749096824
23.907969323107704,693.2515030807501
24.008002667555854,702.9625683634234
24.108036012004003,692.0326433070489
24.208069356452153,696.9552082942083
24.308102700900303,707.8741562147131
24.40813604534845,703.9605480244303
24.5081693897966,700.2719257713802
24.60820273424475,704.3917142433136
24.7082360786929,701.3162307674676
24.80826942314105,707.2189189268432
24.9083027675892,704.4932079830267
25.008336112037348,708.038147335982
25.108369456485498,705.6615441363398
25.208402800933644,706.8799691684142
25.308436145381794,708.742821114777
25.408469489829944,712.4800329333075
25.508502834278094,710.8376366756598
25.608536178726244,719.1566372047506
25.708569523174393,711.4733258755759
25.808602867622543,714.5159759041386
25.908636212070693,715.6050657006763
26.008669556518843,720.8701896213615
26.10870290096699,721.8605672754595
26.20873624541514,720.0254883581634
26.30876958986329,710.1778663023255
26.40880293431144,725.9099645951059
26.50883627875959,719.1514198422723
26.608869623207738,723.2268770840516
26.708902967655888,725.7661583630669
26.808936312104038,730.407695260875
26.908969656552184,722.3792543985219
27.009003001000334,725.942939759764
27.109036345448484,732.0912313577676
27.209069689896634,734.1986988256488
27.309103034344783,720.660533388323
27.409136378792933,740.3179015211041
27.509169723241083,735.66912097454
27.609203067689233,740.9092600437026
27.70923641213738,739.3354339076049
27.80926975658553,738.7778128952547
27.90930310103368,738.7394361232267
28.00933644548183,731.6679224522096
28.10936978992998,740.9110728787846
28.209403134378128,739.9271410012354
28.309436478826278,744.3145127849492
28.409469823274428,736.6142891123282
28.509503167722574,738.7817004721171
28.609536512170724,747.4170580151388
28.709569856618874,748.868565655632
28.809603201067024,744.9237527065566
28.909636545515173,750.0588190184552
29.009669889963323,741.5191516259886
29.109703234411473,747.070315495302
29.209736578859623,754.4625612756605
29.309769923307773,748.5527239625156
29.40980326775592,754.137699408012
29.50983661220407,757.3760331668105
29.60986995665222,749.9051854251896
29.70990330110037,762.4039322918314
29.809936645548518,760.1148119608785
29.909969989996668,764.7054475806058
30.010003334444818,771.7571272290108
30.110036678892968,754.9277916845335
30.210070023341114,763.896234652235
30.310103367789264,763.7178895368537
30.410136712237414,766.3437715005714
30.510170056685563,759.379942237063
30.610203401133713,762.7389260754292
30.710236745581863,768.3238274109536
30.810270090030013,771.5424892877624
30.910303434478163,770.5980212968329
31.01033677892631,774.0735799306262
31.11037012337446,772.4796564553882
31.21040346782261,761.6519734346214
31.31043681227076,777.9225829124144
31.410470156718908,769.2908038185155
31.510503501167058,766.3003106114547
31.610536845615208,783.885496424171
31.710570190063358,765.5290262254806
31.810603534511504,774.500313684481
31.910636878959654,776.4939335638837
32.01067022340781,783.2133298581805
32.11070356785596,775.0428413080037
32.21073691230411,780.7144746992178
32.31077025675225,779.2524305506391
32.4108036012004,782.4924259974605
32.51083694564855,776.0107186277924
32.6108702900967,780.9039411468668
32.71090363454485,791.3945175868789
32.810936978993,773.2762809826677
32.91097032344115,790.2187899783235
33.0110036678893,788.0297325786214
33.11103701233745,785.8470952163885
33.2110703567856,787.5223188957189
33.31110370123375,793.3302787305715
33.4111370456819,791.9596200501685
33.51117039013005,800.69147639819
33.6112037345782,792.4376674730639
33.71123707902635,792.290658857106
33.8112704234745,789.1693600442923
33.91130376792264,786.2418614638923
34.01133711237079,794.2896161020391
34.11137045681894,806.0747811703025
34.21140380126709,803.7071063741646
34.31143714571524,792.0932712749812
34.41147049016339,796.7897770228925
34.51150383461154,805.4868606532615
34.61153717905969,798.948741189785
34.71157052350784,800.1646924788535
34.81160386795599,809.9756008730482
34.91163721240414,807.003861349437
35.01167055685229,807.0415008567381
35.11170390130044,818.3591097137081
35.21173724574859,810.8450038549443
35.31177059019674,812.9180105070641
35.41180393464489,807.7045550173826
35.51183727909304,811.2513985699826
35.61187062354118,810.476697989513
35.71190396798933,816.9711782093186
35.81193731243748,816.0120577550468
35.91197065688563,799.9192034130847
36.01200400133378,816.0052297135442
36.11203734578193,821.1546885027486
36.21207069023008,819.6906452044778
36.31210403467823,818.6455638260651
36.41213737912638,814.1278699663602
36.51217072357453,816.7257727072156
36.61220406802268,820.2176463079297
36.71223741247083,819.1684041744546
36.81227075691898,820.2066416159611
36.91230410136713,823.16971084565
37.01233744581528,830.2803504622146
37.11237079026343,821.5917456250834
37.21240413471157,815.6879831405715
37.31243747915972,829.8337855746098
37.41247082360787,818.0495500346204
37.51250416805602,822.5239388465459
37.61253751250417,841.5302793108985
37.71257085695232,834.1648248910235
37.81260420140047,831.0273094093993
37.91263754584862,831.7260719125055
38.01267089029677,844.7249214437336
38.11270423474492,836.5210153159907
38.21273757919307,835.8434527396815
38.31277092364122,846.965550819482
38.41280426808937,838.1117033816084
38.51283761253752,835.8700783773719
38.61287095698567,840.6684175806694
38.71290430143382,847.182245640129
38.812937645881966,836.9278500449924
38.91297099033011,849.8036940273611
39.01300433477826,840.0100276661827
39.11303767922641,846.4480556239166
39.21307102367456,855.8308651547911
39.31310436812271,853.1387049562431
39.41313771257086,852.7534748940607
39.51317105701901,854.47493587952
39.61320440146716,852.3490518396559
39.71323774591531,849.2453106243795
39.81327109036346,847.0676836021518
39.91330443481161,843.3213300930809
40.01333777925976,850.7127130213886
40.11337112370791,857.515790037317
40.21340446815606,855.5418091906844
40.31343781260421,858.1645966889989
40.413471157052356,860.7128117477342
40.5135045015005,860.505027882494
40.61353784594865,857.5054159963212
40.7135711903968,865.0314088755093
40.81360453484495,859.384968061679
40.9136378792931,864.7498221226542
41.01367122374125,862.788485622896
41.1137045681894,867.6351857023571
41.21373791263755,863.901926550784
41.3137712570857,875.5219026339464
41.41380460153385,866.358514600213
41.513837945982,879.7842077200048
41.61387129043015,880.8831505827511
41.7139046348783,864.0062096150411
41.81393797932645,866.9754005986595
41.9139713237746,868.4847379219159
42.014004668222746,872.0327550512005
42.114038012670896,875.1752680268161
42.21407135711904,868.9552817815902
42.31410470156719,878.2093870785642
42.41413804601534,881.0053259587602
42.51417139046349,881.4755345969804
42.61420473491164,878.4677104562974
42.71423807935979,884.5126814058722
42.81427142380794,879.9698454183033
42.91430476825609,873.1725517386088
43.01433811270424,880.7274125038657
43.11437145715239,880.5916542331611
43.21440480160054,891.3735821768668
43.31443814604869,894.6250758708569
43.41447149049684,886.033672996624
43.51450483494499,884.240535897066
43.614538179393136,892.9527300851873
43.714571523841286,892.0613062024738
43.81460486828943,887.1173967511971
43.91463821273758,897.9868008495622
44.01467155718573,892.3676081349051
44.11470490163388,887.7851373116
44.21473824608203,896.8236211423038
44.31477159053018,902.7937198819969
44.41480493497833,897.7700886156975
44.51483827942648,909.0334307975456
44.61487162387463,892.9009242087438
44.71490496832278,904.0591101916151
44.81493831277093,903.0492201301197
44.91497165721908,905.8350851352479
45.01500500166723,904.1032058001317
45.11503834611538,911.5531959853736
45.215071690563526,902.1785534801913
45.315105035011676,911.9361351172095
45.415138379459826,915.7956920807545
45.51517172390797,915.703438035396
45.61520506835612,916.2166797519851
45.71523841280427,918.5948044813515
45.81527175725242,922.6741299503681
45.91530510170057,911.2297552651484
46.01533844614872,922.0212847619456
46.11537179059687,925.8661130625046
46.21540513504502,918.3275560647676
46.31543847949317,915.9903278462045
46.41547182394132,919.6928377796193
46.51550516838947,921.9552573512142
46.61553851283762,923.3880198264758
46.71557185728577,920.891033428833
46.815605201733916,925.9044565530289
46.915638546182066,938.1395960161715
47.015671890630216,928.8151126894678
47.11570523507836,929.0435293406432
47.21573857952651,915.8479103437855
47.31577192397466,936.242303928483
47.41580526842281,937.9524417192179
47.51583861287096,935.7841466805999
47.61587195731911,932.6774838825185
47.71590530176726,935.8738418285512
47.81593864621541,941.1053995975411
47.91597199066356,937.0278347685697
48.01600533511171,939.9976144495469
48.11603867955986,945.221691042455
48.21607202400801,952.0272441580465
48.31610536845616,946.3248750541351
48.416138712904306,944.108649179571
48.516172057352456,955.4737702557167
48.616205401800606,942.4768172761931
48.716238746248756,943.6269303477532
48.8162720906969,943.2925214554243
48.91630543514505,938.9510099069175
49.0163387795932,945.895518659106
49.11637212404135,947.6288087958875
49.2164054684895,951.9225520306351
49.31643881293765,961.2102851541027
49.4164721573858,948.1084185109199
49.51650550183395,954.4071713681376
49.6165388462821,953.3695089601963
49.71657219073025,956.3976584496311
49.8166055351784,965.3875714094152
49.91663887962655,962.9328445717083
50.016672224074696,956.7927458432802
50.116705568522846,967.0466378623139
50.216738912970996,965.2798966389914
50.316772257419146,959.9256217750466
50.41680560186729,966.1147861860973
50.51683894631544,976.3623179465374
50.61687229076359,967.3457756238234
50.71690563521174,973.2349786104236
50.81693897965989,975.2005718810522
50.91697232410804,970.7670047615393
51.01700566855619,976.8473333341294
51.11703901300434,967.153341176958
51.21707235745249,974.6908029754353
51.31710570190064,978.4392404903379
51.41713904634879,982.9068792770909
51.51717239079694,977.3750025111098
51.617205735245086,977.9253798083347
51.717239079693236,986.4580029282223
51.817272424141386,978.1282425021113
51.917305768589536,983.9967172593512
52.017339113037686,980.6656085998156
52.11737245748583,986.0051933287658
52.21740580193398,994.4180746190503
52.31743914638213,990.1217304923997
52.41747249083028,993.1870367666318
52.51750583527843,991.8019848065534
52.61753917972658,987.9754957225149
52.71757252417473,988.9150472405452
52.81760586862288,987.8935375796189
52.91763921307103,1000.9139007452152
53.01767255751918,996.8603280620837
53.11770590196733,999.3685858207824
53.217739246415476,981.7599316269673
53.317772590863626,996.9221068489851
53.417805935311776,1000.3813837054388
53.517839279759926,1000.3027888501484
53.617872624208076,1007.9979825800004
53.71790596865622,1010.7029585686465
53.81793931310437,1003.5242532648696
53.91797265755252,1005.2649390647725
54.01800600200067,1016.807542265983
54.11803934644882,1006.4054865042607
54.21807269089697,1014.2518954225259
54.31810603534512,1014.826272460761
54.41813937979327,1006.7253089198134
54.51817272424142,1010.9829888883116
54.61820606868957,1008.6049863375019
54.71823941313772,1012.1715718655047
54.818272757585866,1021.7632175798724
54.918306102034016,1016.5821571521182
55.018339446482166,1023.8160050447932
55.118372790930316,1017.1409476185926
55.218406135378466,1023.9485958322063
55.318439479826615,1026.3220797975125
55.41847282427476,1027.5321166576978
55.51850616872291,1019.1632771499687
55.61853951317106,1031.9372054830342
55.71857285761921,1023.653770410071
55.81860620206736,1036.0831724526065
55.91863954651551,1024.7374343881559
56.01867289096366,1033.6067553718724
56.11870623541181,1038.8631563746524
56.21873957985996,1034.104518199201
56.31877292430811,1034.195653470972
56.418806268756256,1034.612114616097
56.518839613204406,1033.901392622064
56.618872957652556,1034.9041711505167
56.718906302100706,1044.2260924033387
56.818939646548856,1039.3448913751658
56.918972990997005,1047.8916549759867
57.01900633544515,1037.0190856174863
57.1190396798933,1039.142668903366
57.21907302434145,1053.3015129667822
57.3191063687896,1052.5145485727242
57.41913971323775,1052.129914346648
57.5191730576859,1054.1412518026825
57.61920640213405,1057.7281731333053
57.7192397465822,1060.5437053214205
57.81927309103035,1061.7113503281494
57.9193064354785,1057.0273744273936
58.019339779926646,1057.3986023544253
58.119373124374796,1063.6641186830198
58.219406468822946,1058.4170658101566
58.319439813271096,1071.7031231610667
58.419473157719246,1055.2696185996872
58.519506502167395,1055.651864915371
58.619539846615545,1065.3404789118656
58.71957319106369,1063.816550407093
58.81960653551184,1063.365554038468
58.91963987995999,1068.9694679074971
59.01967322440814,1073.268428449245
59.11970656885629,1052.4683061378273
59.21973991330444,1080.39955475123
59.31977325775259,1073.4068766664832
59.41980660220074,1069.4843244694616
59.51983994664889,1079.015870112168
59.619873291097036,1081.8359176126846
59.719906635545186,1078.770097675662
59.819939979993336,1069.964816034077
59.919973324441486,1075.7699147268063
60.020006668889636,1084.9110072351452
60.120040013337785,1087.7422750770104
60.220073357785935,1086.6808295279673
60.32010670223408,1088.7051997951787
60.42014004668223,1080.341229550081
60.52017339113038,1080.69240501668
60.62020673557853,1093.1662143166498
60.72024008002668,1094.2153000660596
60.82027342447483,1085.5497057224231
60.92030676892298,1086.5300314959659
61.02034011337113,1095.8297605204634
61.12037345781928,1091.1656615473705
61.220406802267426,1087.829803181514
61.320440146715576,1090.9980687691266
61.420473491163726,1097.333921268068
61.520506835611876,1102.9403804250444
61.620540180060026,1103.9609034911057
61.720573524508175,1098.6007571441662
61.820606868956325,1106.2771712745032
61.920640213404475,1102.4706161365282
62.02067355785262,1093.9158487107366
62.12070690230077,1115.043568250558
62.22074024674892,1114.3432920346306
62.32077359119707,1114.59670517665
62.42080693564522,1112.928174425891
62.52084028009337,1105.8883589247873
62.62087362454152,1102.3576992580236
62.72090696898967,1118.9450330441377
62.820940313437816,1106.4461614926743
62.920973657885966,1118.9185947930152
63.021007002334116,1111.130559691693
63.121040346782266,1116.6847872227315
63.221073691230416,1120.229606709248
63.321107035678565,1117.4681579878927
63.421140380126715,1119.7792501023027
63.521173724574865,1115.9108732848933
63.62120706902301,1133.4879659433343
63.72124041347116,1123.317571219249
63.82127375791931,1122.7884410334213
63.92130710236746,1123.2832238293045
64.02134044681561,1125.981356237497
64.12137379126376,1137.1956923215832
64.22140713571191,1135.3346504423207
64.32144048016006,1128.005833683481
64.42147382460821,1133.6861840754314
64.52150716905635,1133.2354401230778
64.6215405135045,1141.8606559556158
64.72157385795265,1136.4401708331488
64.8216072024008,1133.493023413218
64.92164054684895,1140.769486178044
65.0216738912971,1139.409427409855
65.12170723574525,1133.9313811108943
65.2217405801934,1136.8773048989992
65.32177392464155,1145.0017299578851
65.4218072690897,1149.8062039614517
65.52184061353785,1144.3266985649966
65.621873957986,1146.1601669658587
65.72190730243415,1145.0618527729305
65.8219406468823,1139.8975737559051
65.92197399133045,1152.3140437341162
66.0220073357786,1151.7430653757474
66.12204068022675,1146.2121856589665
66.2220740246749,1153.115349438278
66.32210736912305,1156.6797365322966
66.4221407135712,1150.9326097059954
66.52217405801935,1149.7648224128284
66.6222074024675,1154.1970739859662
66.72224074691565,1158.3610178956878
66.8222740913638,1157.7310889078778
66.92230743581194,1161.8334287479506
67.0223407802601,1164.1931297808487
67.12237412470824,1173.089015390015
67.2224074691564,1157.5304277209398
67.32244081360454,1158.3681879940102
67.4224741580527,1169.3234253722555
67.52250750250084,1166.9737669491135
67.622540846949,1167.523176566701
67.72257419139714,1167.2301179136527
67.82260753584528,1171.8339159410473
67.92264088029343,1179.9377272345798
68.02267422474158,1160.4595776543867
68.12270756918973,1173.4958907797268
68.22274091363788,1175.9306753113735
68.32277425808603,1171.1528572141044
68.42280760253418,1171.6014610617678
68.52284094698233,1180.5354177041584
68.62287429143048,1178.695839251793
68.72290763587863,1184.316116564632
68.82294098032678,1174.4353750364896
68.92297432477493,1169.798430041947
69.02300766922308,1179.0054021765243
69.12304101367123,1180.7672088158427
69.22307435811938,1183.7318123587754
69.32310770256753,1186.885656320671
69.42314104701568,1190.4166875631072
69.52317439146383,1180.2082557811586
69.62320773591198,1191.9382900363703
69.72324108036013,1194.2420807316983
69.82327442480828,1198.6996481543429
69.92330776925643,1188.9817844802346
70.02334111370457,1191.980481653622
70.12337445815272,1194.2460465493632
70.22340780260087,1194.8668289936422
70.32344114704902,1197.2324711014517
70.42347449149717,1195.525313120775
70.52350783594532,1202.84470406354
70.62354118039347,1198.8107738456076
70.72357452484162,1195.493633373971
70.82360786928977,1200.6079087959533
70.92364121373792,1193.7925013447639
71.02367455818607,1201.845943582932
71.12370790263421,1198.752528981232
71.22374124708236,1205.531121933327
71.32377459153051,1211.6297347064567
71.42380793597866,1209.5243208414772
71.52384128042681,1202.3818585741908
71.62387462487496,1206.9300072670037
71.72390796932311,1203.352682777908
71.82394131377126,1195.201884630861
71.92397465821941,1207.579958427768
72.02400800266756,1208.5912267749234
72.1240413471157,1202.6255911485894
72.22407469156386,1215.4362310330778
72.324108036012,1214.5926538053593
72.42414138046016,1209.151603992487
72.5241747249083,1207.7523726250793
72.62420806935646,1216.4853541692157
72.7242414138046,1210.401884767901
72.82427475825276,1220.4126043831604
72.9243081027009,1211.9851267623387
73.02434144714906,1217.8905588030216
73.1243747915972,1210.9205217164545
73.22440813604535,1219.686467833728
73.3244414804935,1219.8579321504878
73.42447482494165,1226.200511928373
73.5245081693898,1216.7483902799097
73.62454151383795,1218.1282856296757
73.7245748582861,1218.8575763648173
73.82460820273425,1219.9304021563344
73.9246415471824,1225.0326650714096
74.02467489163055,1227.004308413267
74.1247082360787,1227.4720147848484
74.22474158052685,1224.5754078238629
74.324774924975,1229.6139506113025
74.42480826942314,1237.8592005317598
74.52484161387129,1225.9249185305064
74.62487495831944,1229.9757457556336
74.72490830276759,1223.6421145152651
74.82494164721574,1232.1799198678304
74.92497499166389,1234.8121344490435
75.02500833611204,1235.7066774133727
75.12504168056019,1235.4823924989407
75.22507502500834,1237.473679453941
75.32510836945649,1239.4403329417178
75.42514171390464,1242.0701117359642
75.52517505835279,1236.9196460267592
75.62520840280094,1231.7912962086261
75.72524174724909,1243.5024782172845
75.82527509169724,1241.4679139084474
75.92530843614539,1233.9837690101022
76.02534178059354,1242.7126811446128
76.12537512504169,1233.9976065418389
76.22540846948984,1243.6017417766645
76.32544181393799,1242.3533633988689
76.42547515838613,1243.3943945150143
76.52550850283428,1234.6265752835332
76.62554184728243,1240.7484343315489
76.72557519173058,1242.9834819835696
76.82560853617873,1245.8960553601971
76.92564188062688,1236.7935167151647
77.02567522507503,1255.045662033112
77.12570856952318,1252.8504913318145
77.22574191397133,1239.7260211921234
77.32577525841948,1254.3244677334164
77.42580860286763,1252.1314426379745
77.52584194731578,1252.3775505887868
77.62587529176393,1260.300740447521
77.72590863621207,1255.0774236965922
77.82594198066022,1250.8763735456666
77.92597532510837,1255.7042409828261
78.02600866955652,1248.3686395362113
78.12604201400467,1247.6888225443195
78.22607535845282,1250.7472707719267
78.32610870290097,1256.7059204496588
78.42614204734912,1262.287007217275
78.52617539179727,1250.926462615252
78.62620873624542,1262.1653456638057
78.72624208069357,1261.3414734795037
78.82627542514172,1260.901814746495
78.92630876958987,1257.1292483642287
79.02634211403802,1262.433100249033
79.12637545848617,1253.822794970112
79.22640880293432,1260.930364706746
79.32644214738247,1263.2436764439742
79.42647549183062,1257.2296941692803
79.52650883627877,1261.8211555614132
79.62654218072691,1263.128692113132
79.72657552517506,1268.6751200692086
79.82660886962321,1268.2518763262465
79.92664221407136,1257.292632804106
80.02667555851951,1279.1547155680034
80.12670890296766,1271.5455007886446
80.22674224741581,1263.6361572201886
80.32677559186396,1267.9461161536335
80.42680893631211,1263.5264506301573
80.52684228076026,1269.870836098991
80.62687562520841,1277.2854347938262
80.72690896965656,1273.9779624040775
80.82694231410471,1264.267958884459
80.92697565855286,1263.7984864778089
81.027009003001,1269.8843029457378
81.12704234744915,1267.9022165257013
81.2270756918973,1259.7255813170364
81.32710903634545,1263.335588481757
81.4271423807936,1260.8414564029713
81.52717572524175,1272.96373776442
81.6272090696899,1276.97060297941
81.72724241413805,1267.7147603459605
81.8272757585862,1274.2322443232267
81.92730910303435,1280.924017587383
82.0273424474825,1264.018757776881
82.12737579193065,1274.4477218587401
82.2274091363788,1273.7686904803527
82.32744248082695,1277.6447972303756
82.4274758252751,1278.7637872596358
82.52750916972325,1274.5501154396538
82.6275425141714,1272.7899488479527
82.72757585861955,1263.725359301275
82.8276092030677,1272.5895967093381
82.92764254751584,1280.8490338741929
83.027675891964,1276.9331648189245
83.12770923641214,1274.654079763897
83.2277425808603,1283.3544823115014
83.32777592530844,1282.246324692228
83.4278092697566,1284.3424440795413
83.52784261420474,1277.9828465132496
83.6278759586529,1281.867582515892
83.72790930310104,1270.3501800921879
83.8279426475492,1282.441769163352
83.92797599199734,1284.7371207183164
84.02800933644549,1284.6924637869276
84.12804268089364,1274.6360901250162
84.22807602534179,1282.785670092228
84.32810936978993,1291.3885925196048
84.42814271423808,1277.9126515978382
84.52817605868623,1289.4478118728516
84.62820940313438,1294.3069445043047
84.72824274758253,1276.642223400713
84.82827609203068,1284.9498264273334
84.92830943647883,1290.8714173237431
85.02834278092698,1293.2926382986714
85.12837612537513,1288.4951498028358
85.22840946982328,1283.7560250844879
85.32844281427143,1297.0689308819362
85.42847615871958,1284.0695339558888
85.52850950316773,1290.0356993878468
85.62854284761588,1292.5272980800053
85.72857619206403,1288.1169419817556
85.82860953651218,1285.213837007828
85.92864288096033,1295.654240759196
86.02867622540847,1281.7139226818329
